question_id,table_id_rank_1,table_id_rank_2,table_id_rank_3,table_id_rank_4,table_id_rank_5,table_id_rank_6,table_id_rank_7,table_id_rank_8,table_id_rank_9,table_id_rank_10
45,enps_ilc_secure,med_ps32,icw_sr_02,sbs_cre_pacc,cens_01ndcomf,nrg_ind_esr,tgs00047,enps_tour_cap_natb,teicp260,ilc_odbt13
46,tps00105,tps00099,tps00102,enpe_spr_exp,tps00108,tps00101,tps00098,ten00135,ten00120,hlth_sha11_hc$dv_2841
47,road_eqs_roaene_h,road_eqr_tracm,rail_eq_vans,road_eqs_trailn,road_ec_empl,road_ec_invest,road_eqs_busveh,iww_ec_invest,road_eqs_motorc,iww_ac_nbac
48,mar_qg_qm_ewhk,mar_qg_qm_ewhd,mar_qg_qm_ewhg,mar_pa_qm_mt,mar_qg_qm_cwh,mar_v_est,mar_qg_qm_ewht,mar_mg_am_cwt,mar_sg_am_ewx,mar_mg_am_pvh
49,ilc_mdho02c,tessi293,tespn250,ilc_li34,ilc_mdho03c,ilc_li33$dv_1983,sdg_08_20,tespn020,sdg_01_20a,ilc_lvhl23n
50,med_en47,enps_env_ww_con,sdg_06_20,enps_env_wat_cov,med_en46,med_en23,enps_env_wasgenh,enps_env_wat_cat,enps_env_wasacc,sdg_06_60
51,tipsii50,prc_colc_pppnat,tipsii10,icw_sr_13,enps_road_eqs_car,tec00121,teiet215,tipslc10,teibp060,sbs_pen_7b1
52,rail_tf_ns10_dk,road_eqr_trailn,med_ma1,enps_mar_frdir,tag00038,rail_tf_ns20_dk,rail_tf_ns10_el,lfst_dpw_02,gbv_dv_ed,hlth_cd_iap
53,mar_v_est,tran_im_umar,mar_mg_am_pvh,mar_qg_qm_pvh,cei_pc040,enps_mar_frdir,med_ma5,mar_mg_am_cvh,cei_wm020,cei_srm010
54,med_ps412,med_ps21,med_ps413,med_en51,med_ps313,med_ps111,med_ps311,med_ps43,med_en52,med_ec9
55,enpe_sts_trtu1,tet00001,egi_so1,migr_asymrca,env_ac_mid,tipsbd20,tipsex13,sdg_15_61,isoc_cisci_f$dv_536,env_waspcb
56,iww_ec_ent_n,iww_ec_ent_c,iww_ec_invest,rail_tf_passmov,iww_if_hordim,rail_tf_hauseat,road_eqs_trailn,iww_if_infrastr,road_eqs_busveh,rail_eq_vans
57,ilc_sbjp05,tespm060,ilc_li12,tespm040,ilc_igtp04,ilc_chmd04,ilc_mdsd08,sdg_11_20,ilc_mdes03_r,ilc_li13
58,tps00204,demo_urespop,tps00027,eq_fer05,demo_r_find3$dv_1541,sdg_11_31,demo_fabortind,enps_demo_gind,tps00029,tps00199
59,cei_wm010,,,,,,,,,
60,iss_21covt,bs_bs4_06,teiis150,icw_sr_15,bs_bs13_04,bs_bs9_00,iss_21gvcsa,iss_18bfmove,bs_bs7_00,egr_conc
61,tai08,tag00040,sdg_02_60,sdg_02_20,tag00042,med_en2,tai07,tag00075,tag00121,tag00103
62,teimf250,teiet215,teimf200,egi_tr1,tipser10,tipsex13,tec00033,tipser12,ipr_ta_ntr,tet00001
63,tipspc23,tipspc15,tipspc25,tipspc13,tipspc10,tipspc20,tipsbp90,tipspc14,tipsbp20,tipspc16
64,ten00110,cei_pc035,enps_env_wasgenh,sdg_12_51,hlth_cd_iap,enps_env_air_emis,cei_pc031,med_en47,cei_pc040,env_chmhaz
65,educ_uoe_perp05,sdg_04_10,teina436_r2,ilc_lvhd03,teina440_r2,sdg_06_10,teina416_r2,ilc_scp12$dv_2746,teina408_r2,educ_uoe_perd04
66,qoe_ewcs_7b2,gbv_ipv_du,ilc_scp15$dv_433,enpe_sts_trtu1,trng_lfs_02$dv_2221,qoe_ewcs_6_1,enpe_hlth_exp,tec00116,gbv_dv_age,sdg_04_60
67,tespm020,sdg_11_20,ilc_igtp04,sdg_07_60,tespm060,ilc_odbt01,tessi121,earn_nt_unemtrp,ilc_odbt05,tessi014
68,enpe_road_go,enps_road_go,med_rd6,road_tert_go,tran_hv_frtra,road_eqs_spurp,med_rd4,enps_rail_fr,ttr00006,ttr00005
69,gbv_dv_age,,,,,,,,,
70,rail_go_quartal,teina080,teiet020,mar_sg_am_cwd,demo_mexrt,mar_sg_am_ewx,teiet010,teicp070,teina510,teiet140
71,tec00131,tec00013,enpe_hlth_exp,enpe_nama_10_lp,tec00116,tessi191,ilc_di12c,tesem170,icw_sr_15,tesem160
72,tag00102,tag00056,hsw_aw_nnaws,teiis110,tag00052,prc_colc_ppptot,teiis011,tin00110,bs_bs11_00,enpe_sts_inppd
73,road_eqr_trams,road_eqs_trams,avia_eq_arc_agereg,enps_rail_eq,med_rd5,rail_go_total,med_ma7,tin00195,ttr00007,med_air3
74,tin00103,trng_any3,hlth_ehis_pe2e$dv_301,sdg_04_60,sdg_04_40,ilc_pw12$dv_2547,isoc_sk_cskl_i$dv_266,trng_aes_186,trng_nfe14,migr_reschst$dv_1285
75,road_go_ca_d_c,road_go_ca_c,med_rd3,fish_ca_pac61,road_eqs_motorc,fish_ca_pac71,road_eqr_lsttt,road_eqr_carbua,road_eqr_busveh,road_eqr_loralt
76,ipr_dfa_tot,met_ipr_dfa,urt_ipr_dr,ipr_da_typ,,,,,,
77,demo_fabortind,demo_r_pjanind3$dv_1561,,,,,,,,
78,enps_rail_pa,med_ra5,enps_rail_fr,ttr00006,rail_tf_trainmv,rail_tf_ns15_cz,earn_gr_hgpg,rail_tf_ns10_mk,,
79,orch_olives2,orch_olives3,tag00017,orch_olives1,tag00038,enps_ef_lus_main,tag00018,enps_fish_aq2a,tag00016,tag00115
80,gbv_awr_leg,gbv_ch_rp,tqoe3b4,gbv_ipv_comm,,,,,,
81,med_air2,med_ra5,med_ra2,enps_avia_typ,enps_rail_pa,med_rd6,med_air1,enps_rail_eq,avia_if_arp,enps_road_go
82,rail_tf_ns15_lu,rail_tf_ns15_be,rail_tf_ns10_lu,rail_tf_ns15_ro,rail_tf_ns10_mk,rail_tf_ns15_mk,rail_tf_ns15_lv,rail_tf_ns20_cz,rail_tf_ns_lu,rail_tf_ns10_lv
83,tps00029,crim_hom_vcit,demo_urespop,crim_pris_pop,eq_mor06,enps_demo_gind,med_air2,enps_demo_infant,tps00204,tps00152
84,gbv_any_type,gbv_shw_occ,cult_pcs_qnt,sdg_05_10,gbv_any_ed,sdg_17_40,gbv_any_rp,gbv_any_age,tec00009,sdg_12_31
85,tps00199,eq_pop03,demo_fabortind,enps_demo_frate1,demo_r_find3$dv_1541,tps00027,enps_demo_gind,demo_urespop,sdg_11_31,tespm100
86,gbv_ipv_ed,gbv_dv_ed,gbv_any_ed,gbv_npv_ed,gbv_ch_age,gbv_ipv_du,gbv_ipv_occ,gbv_shw_rp,gbv_ipv_cnq,gbv_ipv_rp
87,med_rd5,road_eqr_spurp,med_ra2,road_eqs_carage,med_ra4,med_rd3,fish_ca_pac61,road_eqs_spurp,road_eqr_trail,rail_tf_hautkmo
88,tin00092,tin00134,tin00091,enpe_isoc_ci_ifp_fu,med_ps33,tin00099,tgs00047,ten00003,tin00028,env_wat_pop
89,bs_bs13_04,bs_bs16_04,bs_bs4_06,sbs_pen_7e,bs_bs8_00,bs_bs2_00,bs_bs10_00,bs_bs7_00,bs_bs5_00,migr_eilretpc
90,enps_demo_nind,gbv_dv_ed,,,,,,,,
91,enps_educ_comprate,enps_educ_parity,sdg_04_60,enps_edat_lfse3,edat_lfse_14$dv_1864,lfst_r_edatd_16,trng_lfs_02$dv_2221,edat_lfso_00t2,educ_ipart$dv_437,teina030
92,ipr_da_tot,ipr_da_typ,ipr_da_pop,ipr_dfa_tot,met_ipr_da,icw_pov_03,urt_ipr_dapop,urt_ipr_dr,prc_hicp_cow,met_ipr_dfa
93,sdg_15_42,enps_env_ww_con,tai11,sdg_06_20,med_en47,sdg_06_30,hlth_cd_iap,tai10,ten00030,med_en46
94,crim_hist,crim_hom_city,crim_plce,crim_off_cat$dv_348,sdg_16_50,crim_pris_pop,crim_off_cat$dv_1401,crim_pris_tri,sdg_16_40,crim_pris_cap
95,egi_va2,teina422_r2,teina400_r2,teina406_r2,teina404_r2,teina408_r2,sdg_12_61,tet00071,teina426_r2,demo_urespop
96,enpe_tour_occ_arnat,tps00176,enpe_ext_intro,cens_01ndquart_oc,cens_01ndbuild,tps00024,med_ps32,enpe_bop_iip6,egi_tr3,tin00173
97,pipe_if_capac,nrg_inf_stcs,cei_pc030,nrg_ind_ren,enps_tour_cap_natb,nrg_ind_esr,pipe_if_lenght,isoc_cbs,enpe_rail_if,nrg_dhdc_n
98,ttr00016,enps_avia_typ,med_air4,avia_tppa,tgs00077,enps_avia_fr,enps_avia_pa,med_air5,med_air3,ttr00012
99,tps00028,tipslm15,enps_demo_gind,eq_pop02,ilc_igtp04,enps_ilc_secure,med_ps412,ilc_lvps08$dv_1041,crim_crt_per,isoc_ci_ac_i$dv_1043
