question_id,table_id_rank_1,table_id_rank_2,table_id_rank_3,table_id_rank_4,table_id_rank_5,table_id_rank_6,table_id_rank_7,table_id_rank_8,table_id_rank_9,table_id_rank_10
28,tipslc20,ilc_odbt01,ilc_odbt07,tps00184,ilc_odbt08,ilc_li13,enpe_ilc_li09,tespm070,ilc_odbt12,ilc_odbt05
29,teiet300,teiet010,ext_ser_bec01,egi_tr2,tet00001,egi_tr3,tet00002,bop_its_str,teiet030,ert_bil_conv_a
30,ilc_lvho05c,tessi175,cens_01ndbuild,cens_91down,cens_91hpnper,cens_01ndquart_oc,tessi174,cens_hndwnr,ilc_lvho04n,tessi173
31,mar_v_est,mar_mp_aa_cph,road_tf_buscoa,enps_road_go,road_go_ca_d_c,mar_mg_am_pvh,mar_qg_qm_ewhk,tran_sf_marv,enps_rail_fr,enps_avia_pa
32,sbs_cre_pintrex,egi_tr4,ert_h_eur_a,tipsex10,teina205,tipspd15,irt_h_ddmr_a,tipspc16,teimf050,egi_tr1
33,egi_tr1,prc_colc_ext,egi_so1,tet00002,tec00121,tet00028,med_ps32,tipsex13,med_ps43,tet00001
34,ilc_odbt13,cens_91typl,ilc_lvho03h,lfsi_jhh_a,tesem210,hlth_dhc140$dv_2681,tespm040,tqoe3a5,med_ps23,tus_00meal
35,tec00116,tec00131,tesem040,tespn020,tesem170,tec00120,tec00013,educ_fiexpc,gov_gb,sdg_11_31
36,tran_hv_frtra,ttr00007,med_rd4,road_tert_go,rail_go_total,enps_rail_fr,enpe_road_go,med_ma7,med_rd6,tgs00076
37,tps00045,hlth_rs_grd2$dv_2825,hlth_hc_dent,hlth_rs_bdltc,hlth_co_ren,hlth_hlye_h,cult_emp_art,tgs00064,tus_00meal,sdg_11_32
38,iss_21sopref,gbv_shw_occ,bs_bs11_00,bs_bs7_00,earn_ses18_rann,cei_cie011,tipsbd40,mar_sg_am_pwr,gbv_shw_perp,gbv_shw_frq
39,egr_mne,egr_mne_n2sc,trng_nfe2,sdg_17_20,egi_em3,teina011,prc_colc_nat,ipr_ta_gdp,tet00011,iss_21gvcba
40,med_rd5,road_eqs_busveh,road_eqr_trams,avia_eq_arc_agereg,road_eqs_carhab,ttr00007,med_rd2,sdg_13_31,nrg_ind_ffgae,tran_im_mosp
41,teimf050,teimf040,irt_h_ddmr_a,tipsho30,road_ec_empl,,,,,
42,teicp280,teicp120,teicp290,teicp100,teicp040,teicp070,teicp000,teicp080,teicp050,teicp060
43,tps00195,demo_popmdctb,hsw_ac8$dv_386,eq_pop04,tipslm15,earn_gr_gpgr2ag,lfst_r_lmdgeg,hlth_cd_dar,ilc_pnp11,lfst_dpw_10
44,ilc_igtp04,ilc_lvho05a$dv_1185,ilc_pnp2,tessi178,enpe_ilc_li01,tessi176,tespm020,tessi250,earn_nt_unemtrp,ilc_odbt05
45,med_ps32,ilc_odbt13,enps_ilc_secure,enps_tour_cap_natb,cens_91typb,icw_sr_02,cens_91dame,med_to22,med_ps23,cens_91typl
46,tps00103,enpe_nama_10_lp,tec00131,ilc_mdes04_r,tin00093,ten00141,gov_10dd_acd,tec00114,tepsr_wc310,tec00110
47,road_eqs_roaene_h,road_eqr_tracm,road_eqs_semitn,iww_ec_invest,road_pa_mov,road_eqs_busveh,road_eqs_trailn,rail_tf_passmov,iww_ac_nbac,iww_ec_ent_n
48,mar_v_est,mar_mg_am_pvh,mar_sg_am_ewx,mar_qg_qm_ewhk,mar_mp_aa_cph,enps_road_go,road_tf_buscoa,teina230,iww_eq_age_loa,mar_pa_qm_me
49,ilc_camnothall,tepsr_sp210,ilc_chmd03,ilc_hch15,ilc_pw01b$dv_2751,cens_hndwnr,ilc_scp15$dv_433,ilc_scp38$dv_2544,migr_asyapp1up,educ_uoe_enra05$dv_441
50,med_ec6,med_ps32,med_en23,med_ec0,enps_env_wasacc,med_ps413,enps_env_wasgenh,med_ag1,enps_env_wat_cov,med_en52
51,tipsii50,tet00065,tipsbp90,tec00121,tet00013,tipsii10,tipsen10,prc_colc_pppnat,tet00066,enpe_ext_intro
52,rail_tf_ns10_dk,med_ma1,enps_mar_frdir,road_eqr_trailn,road_eqs_trail,lfst_dpw_02,tag00038,gbv_dv_ed,ttr00007,rail_tf_ns20_dk
53,cei_wm020,cei_pc040,cei_pc050,mar_v_est,tag00122,iww_eq_power_lo,tag00121,tipsfs20,gbv_npv_rp,ten00030
54,enps_lfsa_argaed,tipslm15,med_ps412,med_ps413,tus_00work$dv_671,nrg_ind_ffgae,gbv_any_age,tipslm60,lfst_dpw_08,sdg_05_50
55,tipsex13,tet00002,ext_ser_bec01,enpe_sts_trtu1,tet00001,bop_its_str,med_ps32,teicp080,egi_tr1,cei_gsr030
56,iww_ec_ent_n,iww_ec_ent_c,road_eqs_busveh,iww_ec_invest,rail_tf_passmov,iww_if_hordim,iww_ec_employ,road_ec_empl,road_eqs_trailn,rail_tf_hauseat
57,sdg_11_20,med_ps43,ilc_igtp03,med_ps21,ilc_mddd04b$dv_2721,ilc_igtp04,ilc_mdsd07$dv_2621,med_ps32,tag00064,ilc_peps01n$dv_1161
58,tps00199,demo_r_find3$dv_1541,tps00204,tps00027,demo_urespop,demo_fabortind,enps_demo_gind,tps00198,sdg_11_31,educ_uoe_enrt05
59,cei_wm010,cei_pc050,cei_wm060,ten00138,med_en23,cei_wm020,cei_cie020,ten00063,cei_pc032,cei_pc040
60,iss_21covt,ilc_pns5,icw_sr_15,egr_conc,tessi125,icw_sr_16,tespm030,enps_cpi,icw_sr_03,bs_bs13_04
61,tai08,med_en44,cei_gsr011,rail_tf_ns10_at,tag00075,med_ma3,gbv_dv_lim,demo_popmdctb,med_ra3,med_en2
62,teimf250,teiet215,,,,,,,,
63,tipspc25,tipspc15,tipspc23,tipspc13,tipsii20,tipspc10,tipspc14,prc_rem_cs,tipspc26,tipspc20
64,tag00121,cei_pc020,med_ag33,cei_pc035,tag00007,tag00049,tag00101,orch_grapes3,med_en62,env_ac_mid
65,educ_uoe_perd04,earn_ses_pub1i$dv_353,educ_uoe_enra08,trng_lfs_02$dv_2221,rd_p_sen,edat_lfse_14$dv_1864,educ_uoe_perp05,hlth_ehis_mh1e$dv_463,sdg_04_60,lfst_dpw_01
66,qoe_ewcs_7b2,qoe_ewcs_6_1,enps_lfsa_argaed,qoe_ewcs_7b4,ilc_scp15$dv_433,tipslm60,qoe_ewcs_7b3,educ_uoe_perd04,hlth_silc_08$dv_1146,tec00116
67,tespm020,ilc_chmd02,ilc_igtp04,sdg_11_20,tessi178,enpe_ilc_li01,tepsr_lm412,ilc_odbt09,ilc_mdes03_r,ilc_odbt05
68,road_eqs_spurp,enps_avia_pa,enps_road_go,med_air4,enps_avia_fr,ttr00001,med_air5,ttr00015,ttr00016,enps_rail_fr
69,gbv_ch_age,gbv_dv_age,gbv_dv_cob,gbv_dv_type,gbv_shw_age,gbv_npv_type,gbv_any_cnq,gbv_npv_age,gbv_awr_serv,gbv_st_age
70,rail_go_quartal,demo_mexrt,teiis014,teibp030,teiet150,teiis260,teiis170,teiis250,teiet120,teiet310
71,tesem040,tec00131,ilc_di12,tessi191,enpe_nama_10_lp,ilc_di12c,tec00013,tesem170,tps00105,tin00093
72,tag00052,tag00056,tag00065,tesem030,tag00075,tag00048,tag00038,enps_fish_aq2a,tin00140,teiis013
73,road_eqs_trams,road_eqr_trams,avia_eq_arc_agereg,tin00195,med_rd5,rail_if_lvlcros,ttr00001,rail_go_total,road_go_ca_d_ha,med_ma7
74,ilc_scp17$dv_434,tps00053,hlth_ehis_mh1e$dv_463,edat_lfse_14$dv_356,lfst_dpw_04,hsw_ij_edse,ilc_scp15$dv_433,educ_uoe_grad07,trng_any5,lfsa_ergaed$dv_319
75,road_go_ca_d_c,road_go_ca_c,med_rd3,fish_ca_pac61,road_eqs_motorc,fish_ca_pac71,road_eqr_lsttt,road_eqr_carbua,road_eqr_busveh,road_eqr_loralt
76,ipr_dfa_tot,met_ipr_dfa,urt_ipr_dr,ipr_da_typ,ipr_dr_tot,urt_ipr_dfa,ipr_da_tot,med_to21,for_secwpp,cult_emp_art
77,tps00195,cult_pcs_nws,tqoe3a5,tepsr_wc230,ilc_lvhl36,tps00206,eq_pop02,isoc_ski_itsex,tqoe4a3,isoc_sks_itsps$dv_1846
78,med_ra5,enps_rail_pa,enps_avia_pa,enps_rail_fr,rail_tf_ns10_mk,rail_tf_ns15_mk,ttr00006,rail_tf_ns_sk,rail_tf_ns15_lt,rail_tf_trainmv
79,orch_olives2,orch_olives3,tag00017,tag00038,enps_ef_lus_main,for_vol,orch_olives1,tag00037,enps_fish_aq2a,tag00007
80,gbv_awr_leg,gbv_npv_lim,gbv_awr_serv,gbv_dv_lim,gbv_any_lim,gbv_any_rp,gbv_any_type,gbv_ch_rp,gbv_npv_rp,gbv_any_ed
81,med_air5,tgs00077,med_ra5,med_ra2,ttr00003,enps_avia_pa,ttr00011,enps_avia_typ,tran_hv_ms_frmod,ttr00016
82,rail_tf_ns15_lu,rail_tf_ns15_be,rail_tf_ns10_lu,rail_tf_ns15_ro,rail_tf_ns_lu,rail_tf_ns10_mk,rail_pa_nbpass,rail_tf_ns15_mk,rail_tf_ns15_li,rail_tf_ns20_cz
83,tps00195,road_eqr_trams,rail_go_total,med_rd3,eq_pop02,gbv_shw_perp,tps00177,rail_tf_ns20_lu,enps_lfsa_egaps,cei_pc034
84,gbv_shw_occ,gbv_any_type,sdg_05_10,gbv_any_rp,gbv_dv_du,sdg_17_40,gbv_npv_type,gbv_npv_du,gbv_any_ed,gbv_any_age
85,tps00204,tps00019,demo_urespop,demo_fabortind,enps_demo_gind,tps00027,sdg_11_31,demo_r_gind3$dv_1542,eq_fer05,tespm100
86,gbv_npv_ed,gbv_ipv_ed,gbv_dv_ed,gbv_ch_age,gbv_ipv_rp,gbv_any_ed,gbv_ipv_cnq,gbv_shw_rp,gbv_npv_rp,gbv_dv_age
87,med_rd5,med_ra2,med_ra4,enps_road_go,tgs00076,tran_hv_ms_frmod,tgs00078,road_tert_go,med_air1,enps_road_if
88,tin00092,tin00091,tin00134,med_ps33,tin00099,tin00093,isoc_ci_ac_i$dv_1043,tgs00047,env_wat_pop,tin00127
89,bs_bs13_04,tin00111,med_ec7,gov_eu_nfa,enpe_ext_intro,tipser10,med_ec5,earn_ses_actrl,egi_tr5,tec00107
90,enps_demo_nind,gbv_dv_ed,tps00216,gbv_st_age,tps00017,gbv_ipv_ed,gbv_ipv_cnq,gbv_st_occ,tps00206,gbv_ipv_cob
91,enps_educ_comprate,enps_edat_lfse3,enps_educ_parity,hlth_ehis_hc2,lfst_dpw_01,educ_ipart$dv_437,med_ps25,edat_lfse_14$dv_356,med_ps21,edat_lfse_03$dv_598
92,ipr_da_tot,met_ipr_da,ipr_da_pop,ipr_da_typ,nrg_ind_esr,met_ipr_dfa,ipr_dfa_tot,prc_hicp_cow,nrg_chdd_a,med_to22
93,sdg_15_50,med_en46,sdg_14_60,ten00003,tai11,env_wat_pop,enps_env_wat_abs,nrg_dhdc_e,ten00001,tag00093
94,migr_eilpop,sdg_16_50,sdg_16_40,crim_off_cat$dv_348,crim_off_cat$dv_1401,crim_plce,crim_pris_tri,crim_hom_ocit,crim_pris_pop,crim_pris_cap
95,egi_va2,teina422_r2,teina408_r2,teina404_r2,teina406_r2,demo_urespop,teina400_r2,demo_r_gind3$dv_1542,tps00019,sdg_12_61
96,enpe_tour_occ_arnat,enpe_tour_dem_tttot,enps_tour_border,med_to21,enpe_tour_cap_nat,med_to13,enps_lfsa_pganws,tin00185,enps_tour_dem_tttot,enpe_bop_iip6
97,enpe_sts_trtu1,pipe_if_lenght,pipe_if_capac,migr_asymrca,med_eg20,tipsbd40,nrg_ind_esr,isoc_sks_itspa,cei_gsr030,bop_its_str
98,ttr00016,tgs00077,enps_avia_fr,ttr00011,avia_tppa,ttr00012,ttr00001,road_eqs_trams,enpe_road_eqs_car,tran_hv_ms_frmod
99,tipslm15,enps_lfsa_argaed,med_ps115,enps_demo_pjangry,eq_pop02,lfsa_ipga$dv_610,isoc_ci_ac_i$dv_1043,enps_edat_lfse4,enpe_lfsa_argaed,educ_uoe_enra20
