question_id,table_id_rank_1,table_id_rank_2,table_id_rank_3,table_id_rank_4,table_id_rank_5,table_id_rank_6,table_id_rank_7,table_id_rank_8,table_id_rank_9,table_id_rank_10
23,rail_tf_ns15_sk,rail_tf_ns10_sk,rail_tf_ns20_sk,rail_tf_ns_sk,rail_tf_ns15_si,rail_tf_ns15_cz,rail_tf_ns15_hr,rail_tf_ns15_hu,rail_tf_ns15_mk,enps_rail_fr
24,tps00099,tin00196,tps00100,tin00195,tec00116,,,,,
25,ilc_lvho05a$dv_1185,tepsr_lm412,tespm040,sdg_01_10,tipslc10,tepsr_lm411,ilc_peps01n$dv_1161,ilc_pecs01,tipslc20,ilc_peps11
26,ilc_igtp04,ilc_igtp03,tessi121,tessi022,tespn120,tespn100,ilc_li02$dv_548,ilc_li21$dv_2663,tespm090,
27,educ_iste,earn_ses_pub1i$dv_353,trng_nfe5,trng_cvt_34s,trng_cvt_25s,earn_ses_pub2s$dv_1879,trng_any5,earn_ses_pub1a,isoc_ski_itsex,educ_fiexpc
28,ilc_pns5,sdg_01_20,tipslc20,sdg_01_20a,tps00184,tipslc10,sdg_01_10,tepsr_lm411,enpe_ilc_li09,
29,ilc_scp20$dv_2747,tipsex10,tet00065,teiet210,teina010,teiet010,teiet030,tet00066,teiet150,
30,yth_demo_030,tessi177,mar_tp_pa,demo_r_gind3$dv_1542,tessi176,lc_lci_r2_cow,tessi178,sdg_10_50,sdg_10_41,road_if_barea
31,mar_sg_am_cwd,mar_qg_qm_ewhk,mar_sg_am_ewx,tran_im_urail,mar_pa_qm_me,mar_pa_qm_mt,rail_tf_ns20_dk,mar_qg_qm_cwh,mar_mg_am_cwt,mar_qg_qm_ewhd
32,egi_tr1,tet00002,tet00065,tipsna30,tet00003,tipsex10,apri_lprc_h,rail_tf_ns_lu,tipsex13,
33,tet00028,tran_im_urail,sdg_13_50,road_tert_go,tespn260,sdg_16_40,sdg_16_50,sdg_11_60,ert_bil_conv_a,
34,tessi082,isoc_sks_itsps,sdg_09_40,tec00009,tps00203,sdg_08_20,tps00185,tepsr_wc130,isoc_ski_itsex,tec00010
35,tespn060,tespn020,ilc_pnp2$dv_1988,ilc_pnp2,ilc_pns2,tespn090,ilc_pns5,tessi301,sdg_01_20,
36,rail_tf_ns10_lu,tran_hv_frtra,rail_tf_ns_lu,enps_rail_fr,rail_tf_ns15_lu,enpe_road_go,enps_road_go,med_rd6,rail_tf_ns20_lu,
37,hlth_rs_grd2$dv_2825,tps00044,edat_lfse_14$dv_356,tps00046,med_ps22,tps00167,tesem020,educ_uoe_perp05,hlth_rs_prs2$dv_2824,
38,road_eqr_trail,avia_tppa,sdg_16_40,isoc_sks_itspt,tps00044,egi_tr3,road_tert_go,cei_cie011,prc_rem_gdp,ten00063
39,enpe_ext_intro,egr_mne,egr_mne_n2sc,tet00013,tet00038,sdg_17_20,ten00136,egi_tr3,,
40,avia_eq_arc_age,avia_eq_arc_agereg,edat_lfse_14$dv_1864,road_eqr_motors,rail_tf_ns10_fi,rail_tf_ns20_fi,cei_cie011,avia_tppa,rail_tf_ns_fi,lfst_r_lmdgeg
41,irt_h_ddmr_q,irt_h_mr3_a,teimf040,enpe_irt_ld,irt_h_mr3_q,irt_st_a,,,,
42,iww_ec_ent_c,teiet040,teiet150,tps00108,enps_avia_fr,irt_lt_mcby_q,rail_pa_total,teiis550,teina400_r2,enpe_ilc_li01
43,ilc_pns5,demo_popmdctb,tps00005,tps00194,tqoe4a3,migr_asyaccm$dv_961,tps00190,prc_rem_gdp,,
44,ilc_odbt05,ilc_odbt09,tespn270,tespn250,earn_gr_gpgr2ag,ilc_mdho03c,tespn080,ilc_pnp13,earn_gr_gpgr2wt,ilc_pnp12
45,enps_ilc_secure,med_ag1,enps_env_wasacc,ilc_sbjp05,med_rd6,enps_nrg_bal_c,med_ps32,sdg_15_10,med_to13,
46,tps00100,tec00114,sdg_08_10,tipsna40,ten00137,tec00113,sdg_10_20,nama_10_pp,sdg_10_10,
47,road_eqs_roaene_h,road_eqr_tracm,med_rd3,med_rd2,road_ec_entveh,med_rd6,road_ec_invest,med_rd4,road_eqs_spurp,road_eqr_spurp
48,mar_qg_qm_ewhd,mar_qg_qm_ewhk,mar_sg_am_ewx,mar_v_est,mar_qg_qm_ewht,mar_mg_am_pvh,mar_pa_qm_me,mar_pa_qm_mt,tran_im_urail,mar_qg_qm_ewhg
49,ilc_mdho02c,ilc_chmd04,ilc_mdho03c,ilc_lvph05,tepsr_sp210,ilc_chmd02,tepsr_spi130,ilc_chmd01,tepsr_spi120,tespm040
50,enps_ilc_secure,enps_env_wasacc,ten00030,med_en46,med_rd6,enps_env_wastrt,med_ag42,med_en25,med_ps112,sdg_06_20
51,tipsii50,tipsii40,tipsii20,med_ec6,tipsii30,sdg_08_11,tipsii10,enpe_gov_10dd,tipspd20,tipspd22
52,rail_tf_ns10_dk,rail_tf_ns20_dk,rail_tf_ns15_dk,rail_tf_ns_dk,ttr00015,ttr00006,rail_tf_ns10_no,rail_tf_ns10_lv,rail_tf_ns10_ee,rail_tf_ns10_fi
53,rail_tf_ns20_lv,rail_tf_ns20_hr,rail_tf_ns20_ie,rail_tf_ns20_ee,rail_tf_ns20_pt,rail_tf_ns20_lt,rail_tf_ns20_dk,rail_tf_ns20_fi,rail_tf_ns20_no,rail_tf_ns20_si
54,enps_lfsa_argaed,enps_lfsa_ergan,tipslm15,tipslm60,tepsr_wc130,tesem100,lfsi_jhh_a,enpe_lfsa_ergan,enps_educ_ltr,tipslm80
55,enpe_nama_10_gdp,enpe_ilc_li01,enpe_road_pa,enpe_nama_10_lp,enpe_nama_10_pe,enpe_bop_iip6_serv,tet00001,tet00028,,
56,iww_ec_ent_n,iww_ec_employ,sdg_09_60,ttr00007,iww_if_infrastr,iww_ec_ent_c,iww_ac_nbac,iww_ec_empsex,iww_ec_invest,iww_if_hordim
57,sdg_01_50,sdg_11_20,ilc_sbjp02,ilc_sbjp05,med_ps423,tessi178,ilc_sbjp04,sdg_16_20,tespm060,ilc_mdsd09
58,tps00205,tps00019,tps00206,tps00204,enps_demo_gind,demo_r_gind3$dv_1542,hlth_rs_grd2$dv_2825,hlth_rs_prs2$dv_2824,,
59,cei_wm010,cei_pc034,enps_env_wastrt,ten00063,cei_pc040,irt_lt_mcby_a,ten00138,,,
60,iss_21covt,tipsbd30,sdg_17_10,tipsbd20,tipsbd10,tessi172,tipsun20,tps00104,tps00194,tessi160
61,tai08,ten00135,tipslm16,road_eqr_semit,tai07,med_en2,prc_colc_pppnat,rail_tf_ns20_lu,,
62,tipser20,teimf250,tipser10,tipser13,med_ec9,tipser12,tipser11,teimf200,ert_bil_eur_a$dv_841,ert_bil_eur_a$dv_861
63,tipspc20,tipspc15,tipspc25,tipspc10,tipspd15,tipspc13,tipspc23,tipspc16,tipspc14,
64,cei_pc032,iww_eq_power_lo,road_eqr_trailn,cei_pc034,road_eqs_semitn,ten00110,ten00030,road_eqs_semit,,
65,educ_uoe_perp05,educ_uoe_fini06,educ_iste,egr_conc,educ_uoe_enrt05,educ_uoe_grad09,educ_fiexpc,tps00066,tps00065,
66,qoe_ewcs_7b2,tps00073,tesem240,tps00066,tesem050,tipslm15,tipslm60,enps_lfsa_ergan,tesem080,enpe_lfsa_ergan
67,tespm020,tessi014,ilc_mdes03$dv_2702,ilc_mdho06a$dv_2701,tessi302,ilc_odbt08,,,,
68,iww_eq_age_loa,tran_im_urail,road_go_na_ru3g$dv_1582,road_go_na_rl3g$dv_1581,rail_tf_ns10_lt,med_rd6,rail_tf_ns_lt,rail_tf_ns20_lt,rail_tf_ns15_lt,ttr00005
69,edat_lfse_14$dv_1864,lfsi_jhh_a,migr_resfpc,ilc_lvps08$dv_1041,ilc_pns5,migr_eilpop,sdg_05_10,eq_pop02,tipsun20,gbv_dv_age
70,rail_go_quartal,rail_tf_ns20_cz,enpe_mar_go,mar_mg_aa_pwhd,mar_mg_am_cwt,mar_mg_aa_cwh,mar_qg_qm_ewht,mar_qg_qm_cwh,mar_qg_qm_ewhd,mar_qg_qm_ewhk
71,tessi121,tespn110,tespn010,tessi014,ilc_li22$dv_2664,tessi172,tessi163,tessi302,tesov110,educ_uoe_fini05
72,tag00102,tag00056,tag00054,tag00055,nama_10r_3gva$dv_1563,med_ag51,tag00046,apri_lprc_h,apri_pi95_vwpa,tag00048
73,road_eqs_trams,road_eqr_trams,enps_rail_eq,road_ec_entveh,med_rd3,med_ra3,road_go_ca_d_ha,med_ra2,med_rd2,iww_ec_ent_n
74,tesem240,tps00065,tps00066,enps_edat_lfse4,ilc_igtp03,educ_uoe_grad06,educ_uoe_grad07,educ_uoe_enrt08,tesem030,educ_uoe_enra06
75,road_go_ca_d_ha,med_rd6,road_go_ca_d_c,road_go_ca_c,road_tert_go,ttr00005,enpe_road_go,enps_road_go,road_ec_entveh,
76,rail_tf_ns10_hu,rail_tf_ns10_sk,rail_tf_ns10_ro,rail_tf_ns10_si,rail_tf_ns10_lt,rail_tf_ns10_hr,rail_tf_ns10_lv,rail_tf_ns10_ie,rail_tf_ns10_at,rail_tf_ns10_fi
77,tps00017,tps00028,enpe_nama_10_pe,eq_pop02,enpe_isoc_ci_ifp_fu,enpe_educ_uoe_enra02,enpe_road_eqs_car,sdg_05_10,,
78,rail_tf_ns20_tr,rail_tf_ns20_bg,rail_tf_ns20_hu,rail_tf_ns15_be,rail_tf_ns20_lu,rail_tf_ns20_pt,rail_tf_ns15_tr,rail_tf_ns20_ee,rail_tf_ns20_no,rail_tf_ns20_dk
79,sdg_15_50,orch_olives3,orch_olives1,orch_olives2,apri_lprc_h,sdg_15_10,env_bio4,orch_total,enps_ef_lus_main,
80,eq_pop02,lfsi_jhh_a,sdg_08_20,edat_lfse_14$dv_1864,tesem030,sdg_04_60,tps00199,ilc_mdsd06,tepsr_wc130,gbv_shw_comm
81,med_air2,enps_road_if,enpe_road_if,road_if_bsurfa,road_if_barea,ttr00002,road_if_motorwa,pipe_if_lenght,rail_if_line_sp,ttr00003
82,ttr00015,ttr00006,rail_tf_ns15_si,rail_tf_ns15_be,rail_tf_ns15_bg,rail_tf_ns15_lu,rail_tf_ns15_tr,rail_tf_ns15_cz,rail_tf_ns15_ro,rail_tf_ns15_lv
83,ilc_camdothg0,sdg_08_20,avia_tppa,road_tert_go,tepsr_wc130,ilc_camnothg0,tps00203,hlth_rs_bdltc,eq_pop03,tessi250
84,sdg_16_20,crim_hom_city,crim_hist,icw_sr_14,ilc_lvhl23n,tessi165,ilc_peps13n,tessi303,gbv_ipv_type,ilc_sbjp05
85,educ_uoe_enra29,educ_uoe_enra28,sdg_11_60,sdg_16_50,educ_uoe_grad07,lfsa_ipga$dv_610,yth_demo_030,tps00204,enps_demo_gind,
86,lfsi_jhh_a,eq_pop02,rd_p_sen,isoc_sk_cskl_i$dv_266,tps00215,tps00065,ilc_mdsd03$dv_1165,tps00186,,
87,road_go_na_ru3g$dv_1582,road_go_na_rl3g$dv_1581,road_tert_go,enps_avia_fr,enpe_road_go,enps_road_go,enps_avia_pa,med_rd6,tgs00076,
88,tin00091,enpe_isoc_ci_in_h,enpe_isoc_ci_ifp_fu,tin00134,isoc_ci_in_h$dv_512,tin00092,tgs00047,,,
89,bs_bs4_06,sdg_16_60,egi_em3,tipslm13,tipspc24,tipspd24,edat_lfse_14$dv_1864,road_eqs_semitn,tipsbp22,tesem090
90,tps00017,enps_demo_nind,tps00014,med_ps112,med_ps115,med_ps12,enps_lfsa_pganws,enps_ilc_natln,,
91,educ_uoe_grad09,enps_educ_comprate,enps_demo_under5,med_ps112,enps_educ_ltr,med_ps115,enps_edat_lfse3,eq_pop02,tesem030,
92,ipr_da_typ,ipr_da_tot,ipr_da_pop,ipr_dr_tot,urt_ipr_dapop,urt_ipr_da,met_ipr_dapop,ipr_da_gdp,met_ipr_da,met_ipr_dfa
93,org_cropar_h2,med_en53,sdg_13_31,sdg_14_60,sdg_06_30,mar_mp_aa_cph,cei_pc040,tipsun20,edat_lfse_14$dv_1864,env_bio3
94,pipe_ec_employ,migr_eilpop,nrg_ind_ep,rail_pa_nbcar,crim_off_cat$dv_348,crim_off_cat$dv_1401,sdg_16_70,iww_ac_nbac,crim_hist,
95,egi_va2,egi_em3,teiet210,mar_qg_qm_ewhd,mar_qg_qm_ewhk,mar_mg_aa_pwhd,cei_gsr020,mar_qg_qm_ewhg,tec00121,mar_qg_qm_ewht
96,enpe_tour_occ_arnat,tps00178,tin00174,tin00171,enps_tour_occ_arnat,tin00185,med_to12,tin00176,tin00180,tin00175
97,rail_tf_ns20_bg,rail_tf_ns10_bg,rail_tf_ns15_bg,sdg_07_11,ttr00015,tipsbd10,tps00194,tipsna50,tipsex13,iww_ac_nbac
98,rail_tf_ns20_no,ttr00012,ttr00016,ttr00011,avia_tppa,rail_tf_ns15_no,enps_avia_pa,med_air4,rail_tf_ns10_no,rail_tf_ns_no
99,tipsun20,tipslm80,teilm021,tespm080,teilm011,eq_pop03,sdg_08_20,tipslm16,,
