question_id,table_id_rank_1,table_id_rank_2,table_id_rank_3,table_id_rank_4,table_id_rank_5,table_id_rank_6,table_id_rank_7,table_id_rank_8,table_id_rank_9,table_id_rank_10
66,qoe_ewcs_7b2,qoe_ewcs_7a2,tipsna70,tipslm60,earn_ses_pub2s$dv_1879,earn_ses_pub2a$dv_1880,tec00116,tesem160,earn_ses_pub2s,tipslm20
67,tespm020,tin00196,ilc_lvph01,tessi014,ilc_lvph03,tespn020,tps00100,tespn090,tespn060,ilc_pns2
68,enpe_road_go,med_ma1,rail_pa_total,mar_tp_go,mar_tp_pa,road_ec_entemp,rail_eq_vans,tran_sf_raildg,tran_im_uroad,iww_ec_invest
69,tesem140,tsc00006,tesem060,sdg_16_70,tesem120,tsc00005,enps_lfsa_urgan,yth_demo_030,tepsr_spi120,tespn010
70,rail_go_total,enpe_rail_go,enps_apro_mt_ls,enpe_apro_mt_ls,rail_pa_total,tec00120,enpe_ext_bal,enps_apro_mt_p,enps_cpi,tag00063
71,sdg_08_30,tipslm100,tps00203,tps00102,enpe_nama_10_gdp_ea,tesem010,enps_nama_10_gdp_ea,tesem120,tec00105,sdg_08_11
72,tag00063,tag00056,tag00054,med_ag2,tag00069,tec00001,enpe_apro_cpnh1,enps_apro_cpnh1,tag00070,med_ag51
73,road_eqs_trams,rail_eq_vans,road_eqs_carhab,pipe_if_lenght,road_if_motorwa,road_eqs_motorc,rail_ec_expend,road_eqs_busveh,road_ec_entveh,road_ec_invest
74,sdg_04_20,enps_lfsa_pganws,sdg_10_41,tesem070,tesem140,tesem030,yth_educ_030,yth_demo_030,tipslm90,lfst_hhwahchi$dv_1872
75,rail_eq_vans,ttr00005,pipe_if_capac,road_go_ca_d_c,road_eqs_motorc,road_go_ca_d_ha,road_ec_entveh,road_eqs_carhab,road_ec_invest,road_go_ca_c
76,urt_ipr_dfa,urt_ipr_dr,urt_ipr_dfapop,met_ipr_dfa,rail_tf_ns10_hu,met_ipr_dfapop,for_protect,tag00029,sdg_09_40,ilc_lvhl36
77,tsc00006,tps00182,lfsi_dwl_a,demo_magec$dv_1942,tepsr_wc130,tespm151,tsc00005,tps00195,tepsr_lm410,ilc_peps01n$dv_1161
78,enps_rail_pa,ttr00015,rail_pa_speed,med_ra5,med_air5,enps_avia_pa,ttr00012,enps_rail_fr,med_ra1,rail_pa_total
79,orch_olives2,orch_olives3,,,,,,,,
80,gbv_awr_leg,sdg_05_50,tsc00006,tesem140,tepsr_lm410,ilc_lvhl30$dv_1323,tsc00005,dsb_sprpb02,gbv_shw_comm,sdg_03_20
81,med_air2,enpe_road_if,enps_road_if,avia_if_arp,pipe_if_lenght,road_if_bsurfa,lfsi_dwl_a,rail_if_line_sp,ttr00003,enps_rail_if
82,rail_tf_ns15_cz,rail_eq_vans,ttr00015,enps_road_go,enps_rail_pa,ttr00006,med_air5,rail_pa_speed,rail_eq_pa_nty,rail_tf_ns15_dk
83,tps00125,tps00128,tps00116,tps00202,tps00152,tps00122,tps00165,eq_mor06,tps00131,tps00134
84,sdg_16_20,tps00203,tepsr_wc130,tesem120,med_ps421,sdg_11_60,cei_wm011,crim_off_cat$dv_348,crim_hom_ocit,crim_off_cat$dv_1401
85,tps00199,eq_fer05,enps_demo_frate1,tps00204,tesem120,eq_pop04,tps00178,tesem010,sdg_08_30,tepsr_wc130
86,rd_p_sen,gbv_npv_ed,tesem140,tps00217,sdg_04_20,educ_uoe_grad09,tsc00005,tesem030,isoc_ski_itsex,yth_educ_030
87,enpe_road_go,enps_rail_fr,rail_eq_pa_nty,road_pa_mov,road_eqr_spurp,med_ra5,enps_avia_pa,enps_avia_fr,med_air5,tran_hv_frmod
88,tin00092,tin00099,tin00134,tin00091,isoc_ci_in_h$dv_512,isoc_ci_ac_i$dv_1122,isoc_ci_ac_i$dv_1043,tin00096,tin00127,enpe_isoc_ci_in_h
89,enps_nama_10_gdp_ea,enps_nama_10_gdp,tipslm100,enpe_irt_st,enpe_nama_10_gdp_ea,enpe_nama_10_gdp,sdg_17_20,tipser20,bs_bs4_06,med_ec1
90,enps_demo_nind,enps_demo_frate1,med_ps12,enps_demo_infant,med_ps112,tesem010,tesem120,tesem140,enps_educ_ltr,enps_demo_pjangry
91,sdg_05_50,med_ps22,med_ps12,enps_educ_ltr,tesem010,sdg_05_60,tesem030,enps_educ_enrate,med_ps24,med_ps23
92,urt_ipr_da,ipr_da_typ,ipr_da_tot,met_ipr_da,ipr_dr_tot,met_ipr_dfa,urt_ipr_dfa,urt_ipr_dr,met_ipr_dfapop,met_ipr_dapop
93,sdg_15_42,med_en51,med_en3,for_protect,med_en53,env_bio2,ilc_mddd21,tipslm100,ei_bsci_m_r2,urt_ipr_da
94,crim_plce,crim_hist,crim_pris_tri,crim_hom_city,crim_off_cat$dv_348,irt_h_cgby_m,irt_lt_gby10_m,irt_h_ddmr_q,irt_h_ddmr_a,irt_h_mr3_a
95,enps_nama_10_a10,enpe_nama_10_a10,tet00003,egi_va2,tin00074,isoc_bde15ag,tag00056,tet00004,tipsex20,tet00037
96,tin00195,enps_tour_cap_nat,enps_tour_occ_arnat,enps_tour_cap_natb,tipsho40,teicp270,tipsho30,tps00189,tec00132,tin00176
97,pipe_if_capac,pipe_ec_invest,pipe_if_lenght,ttr00009,pipe_ec_ent,tipsna70,tag00039,ten00062,ten00137,tqoe3a5
98,ttr00016,enps_avia_pa,tin00195,avia_tppa,tin00091,rail_eq_vans,ttr00012,ttr00011,mar_tp_go,mar_tp_pa
99,tipslm80,tespm080,tps00028,tps00199,tipslm16,tipslm60,eq_pop03,enps_edat_lfse4,yth_educ_030,tin00186
