question_id,table_id_rank_1,table_id_rank_2,table_id_rank_3,table_id_rank_4,table_id_rank_5,table_id_rank_6,table_id_rank_7,table_id_rank_8,table_id_rank_9,table_id_rank_10
41,mar_qg_qm_cwh,ei_hppi_q,mar_qg_qm_ewh,jvs_q_nace2,mar_qg_qm_pwho,mar_qg_qm_ewhp,mar_qg_qm_pwhb,mar_qg_qm_pwhr,mar_qg_qm_pwhl,mar_qg_qm_pwh
42,ef_oga_rdsize,prc_hicp_cmon,prc_hicp_midx,prc_hicp_manr,prc_hicp_mmor,prc_hicp_cind,prc_hicp_cann,prc_hicp_mv12r,prc_hicp_fp,prc_hicp_ctrb
43,isoc_ci_hm,isoc_sk_cskl_i,isoc_ec_iprb21,isoc_ec_iprb,isoc_eid_ieid,isoc_iw_imp,isoc_cisci_prv,isoc_cisci_prv20,isoc_ciegi_rtx,isoc_ec_ibgs
44,demo_r_pjanind3,isoc_cisci_sp,isoc_cisci_sp20,isoc_cisci_prv20,isoc_ciegi_rtx,isoc_cisci_prv,prc_hicp_cmon,isoc_sk_cskl_i,urb_cpopstr,urb_lpopstr
45,bop_its6_det,isoc_ciegi_rtx,isoc_ec_inb21,isoc_iw_imp,isoc_ec_iprb,isoc_ec_iprb21,isoc_cisce_ran2,bop_euins6_m,bop_euins6_q,bop_euins6_a
46,isoc_cisci_sp,isoc_cisci_sp20,isoc_sk_how_i,isoc_sk_cskl_i,nasq_10_nf_tr,nasq_10_ki,nama_10_co3_p3,nama_10_cp18,env_ac_aibrid_r2,env_waselee
47,urb_percep,tran_sf_roadve,isoc_iw_imp,road_tf_vehage,road_tf_veh_h,road_tf_veh,med_rd2,enps_road_eqs_car,road_eqs_roaene,road_eqr_tracmot
48,urb_percep,isoc_iw_imp,mar_qg_qm_ewhk,mar_qg_qm_ewh,mar_qg_qm_pwho,isoc_cicci_use,isoc_cisci_prv,isoc_ciegi_rtx,isoc_ec_iprb,isoc_ec_inb
49,isoc_sk_edic_i21,prc_hicp_cind,prc_hicp_mmor,prc_hicp_manr,prc_hicp_cann,prc_hicp_cmon,prc_hicp_midx,prc_hicp_mv12r,prc_hicp_fp,cens_11htts_r2
50,bd_9h_size_cl,isoc_ci_ac_i,urb_cenv,urb_lenv,med_ps32,urb_lpopcb,urb_llma,urb_llivcon,urb_ceduc,urb_clivcon
51,bop_gdp6_q,mips_sa,bop_eu6_q,sbs_na_2a_dfdn,bop_c6_q,bop_c6_a,tipsii50,sbs_na_ind_r2,sbs_na_2a_mi,sbs_na_2a_dade
52,rail_tf_ns10_dk,rail_tf_ns20_dk,rail_tf_ns_dk,rail_tf_ns15_dk,rail_tf_ns20_fr,mar_go_qm_si,mar_go_qm_cy,mar_go_qm_lt,mar_go_qm_mt,mar_go_qm_bg
53,isoc_iw_imp,avia_gor_uk,avia_par_uk,avia_par_de,iww_go_atygo,sts_inpi_m,sts_inpi_q,sts_inpi_a,iww_go_actygo,iww_go_actygofl
54,isoc_iw_imp,isoc_cisci_prv,isoc_cisci_prv20,isoc_cisci_sp,isoc_ciegi_rtx,isoc_sk_edic_i21,isoc_ciegi_pb22,isoc_cisci_sp20,demo_r_pjanind3,isoc_cisce_ran2
55,ext_st_eu27_2020sitc,ext_st_easitc,sts_sepr_m,sts_setu_m,ext_st_eabec,ext_st_eu27_2020bec,ext_st_27_2020msbec,ei_eteu27_2020_m,sts_inpr_m,sts_copr_m
56,urb_percep,bd_hg,bd_9pm_r2,bd_hg_micro,road_go_ta_nace,sbs_sc_ovw,inn_coab,inn_copc,isoc_iw_imp,nrg_cb_oil
57,isoc_ci_hm,isoc_eco_ic,isoc_sk_how_i,isoc_eb_ain2,isoc_cisci_prv,isoc_sk_cskl_i,isoc_sk_dskl_i,isoc_cisci_prv20,isoc_sk_dskl_i21,isoc_iiot_bx
58,inn_cis4_ham,inn_cis5_ham,inn_cis6_prod,demo_find,demo_r_find3,ext_st_eftacc,inn_cis9_noin,inn_cis9_ecodr,inn_cis8_prod,inn_cis9_prod
59,nrg_bal_s,nrg_bal_c,nrg_cb_oil,nrg_bal_sd,nrg_cb_oilm,inn_cis9_noin,isoc_eco_dd,isoc_cisci_prv,iww_go_atyca,cens_01nadisco
60,ef_poirrig,isoc_cisce_icn2,isoc_e_cvdn2,bd_salge1_size_r,hlth_cd_acdr2,hlth_cd_ycdr2,hlth_co_hosdayt,hlth_co_disch1m,hlth_co_disch1t,hlth_co_disch1f
61,urb_percep,env_ac_aigg_q,env_air_gge,env_air_gge$dv_447,env_air_emis$dv_446,sdg_13_21,sdg_13_10,env_air_emis,env_ac_aibrid_r2,tai08
62,mips_sa,ert_eff_ic_q,ert_eff_ic_m,ei_mfef_m,teimf250,ert_eff_ic_a,pat_ep_ripc,tipser13,isoc_cisce_ran2,urt_pat_epipc
63,inn_cis9_noin,bop_fdi6_inc,isoc_cisce_ran2,bop_euins6_m,fobs_bra,fobs_gen,fobs_age,fobs_edu,bop_its6_tot,bop_euins6_q
64,gov_10a_exp,isoc_cisci_sp,isoc_ciegi_rtx,isoc_cisci_prv,naidsq_10_nf_tr,nasq_10_nf_tr,bop_eu6_q,gov_10q_ggnfa,bop_euins6_q,bop_euins6_a
65,lfsa_eseged,isoc_iiot_use,lfsa_esegt,lfsa_esega,lfsa_esegp,lfsa_esegg,lfsa_esegatyp,educ_regind,isoc_cisci_sp,lfsa_egai2d
66,isoc_cisci_ip,isoc_cisci_ip20,isoc_ec_iprb,isoc_ec_ibuy,isoc_cisci_pb,isoc_sk_cskl_i,isoc_cisci_prv,isoc_iw_ap,isoc_sk_iskl_i,isoc_cisci_f
67,tespm020,ilc_mdes03,ilc_mddu05,ilc_mddu03,ilc_mddu02,ilc_mddu04,ilc_mddu01,ilc_mdes02,isoc_ciegi_rtx,ilc_mdho05
68,sts_setu_q,sts_setu_a,sts_sepp_q,sts_setu_m,sbs_na_1a_se_r2,sts_sepp_a,road_go_ta_nace,sbs_na_1a_se,sbs_sc_1b_se95,sbs_sc_1b_se02
69,demo_r_pjanind3,demo_r_pjanind2,isoc_ci_hm,isoc_sk_cskl_i,isoc_eid_ieid,isoc_cisci_pb,sbs_sc_ovw,prc_hicp_fp,hlth_sha11_hp,isoc_ec_iprb21
70,mar_qg_qm_ewh,mar_qg_qm_cwh,mar_qg_qm_pwho,mar_qg_qm_ewhp,mar_qg_qm_pwhb,mar_qg_qm_pwhr,mar_qg_qm_pwhl,mar_qg_qm_pwh,mar_qg_qm_pwhc,mar_qg_qm_ewhg
71,isoc_cisce_ran2,fobs_gen,fobs_age,fobs_edu,bd_9bd_sz_cl_r2$dv_585,bd_hgnace2_r3,bd_enace2_r3,isoc_ciegi_rtx,urt_bd_en2,urt_bd_hgn2
72,isoc_cisce_ran2,isoc_e_cvdn2,inn_cis9_prod,inn_cis8_prod,isoc_ciwebn2,nama_10_a64,naio_10_cp1700,inn_cis9_noin,inn_cis6_prod,inn_cis9_ecodr
73,isoc_iw_imp,iss_11sbbar,acf_d_eq1,sts_inppd_m,sts_inpp_m,sts_inpr_m,sts_inppnd_m,acf_d_lo1,sts_inpp_q,sts_inppd_q
74,isoc_cisci_prv,isoc_cisci_prv20,isoc_cisci_pb,isoc_cisce_ran2,isoc_ec_inb,isoc_ci_ac_i,isoc_cisci_ip,isoc_ciegi_rtx,isoc_cisci_ip20,isoc_ciegi_ac
75,road_go_tq_tott,sts_inpr_m,sts_setu_q,sts_setu_a,road_go_ta_tott,sts_setu_m,sts_inpr_q,road_go_ca_hac,sts_selb_q,road_tert_go
76,isoc_iw_imp,acf_d_eq1,acf_d_lo1,iss_imp,iss_11sbbar,inn_cis7_sucmet,inn_cis4_prod,inn_cis5_prod,inn_gen,urb_percep
77,gbv_npv_cnq,gbv_any_cnq,gbv_ipv_cnq,inn_cis6_prod,prc_hicp_cann,prc_hicp_manr,prc_hicp_mmor,prc_hicp_mv12r,inn_cis9_ecodr,isoc_cisci_prv20
78,prc_hicp_cind,prc_hicp_manr,prc_hicp_mmor,prc_hicp_cann,prc_hicp_midx,prc_hicp_cmon,prc_hicp_mv12r,prc_hicp_fp,isoc_e_cvdn2,prc_hicp_ctrb
79,orch_olives2,orch_olives3,lan_lcv_ovw,orch_apples3,orch_apples2,ef_lus_allcrops,orch_olives1,orch_total,orch_oranges3,orch_peach3
80,isoc_eid_ieid,isoc_cisci_pb,gbv_ch_rp,gbv_awr_leg,gbv_shw_rp,isoc_eb_ain2,gbv_st_rp,isoc_cisce_ran2,isoc_ec_iprb21,gbv_ch_perp
81,med_air2,isoc_ec_iprb,isoc_ec_iprb$dv_541,isoc_eb_iotn2,prc_hicp_fp,prc_hicp_aind,prc_hicp_cmon,prc_hicp_inw,prc_hicp_midx,prc_hicp_manr
82,rail_tf_ns15_cz,rail_tf_ns10_cz,rail_tf_ns_cz,rail_tf_ns20_cz,rail_tf_ns15_de,rail_tf_ns20_fr,bop_its6_det,mar_go_qm_si,mar_go_qm_cy,mar_go_qm_lt
83,urb_percep,acf_d_eq1,acf_d_lo1,isoc_iw_imp,iss_11sbbar,iss_imp,inn_cis7_sucmet,mips_sa,lfso_04ownmisco,prc_hicp_cind
84,sdg_16_20,hlth_cd_yinfo,ilc_mddw06,ilc_mddw03,hlth_cd_yperrto,hlth_dhc130,hlth_cd_aro,hlth_cd_aperro,hlth_cd_aro$dv_2641,hlth_cd_mro
85,isoc_cisci_prv,inn_cis5_ham,inn_cis4_ham,inn_cis6_prod,isoc_cisce_ran2,isoc_cisci_sp,isoc_ciegi_rtx,isoc_ciegi_pb22,isoc_cisci_sp20,isoc_sk_edic_i21
86,sbs_sc_ovw,isoc_cisci_pb,rd_p_sen,isoc_ec_iprb21,isoc_ec_iprb,isoc_ciegi_ac,sbs_na_2a_dfdn,inn_cis10_coop,inn_cis9_coop,inn_cis8_coop
87,isoc_iw_imp,mar_go_qm_cy,mar_go_qm_si,mar_go_qm_ro,mar_go_qm_bg,mar_go_qm_hr,mar_go_qm_mt,mar_go_qm_lt,mar_go_qm_pt,mar_go_qm_be
88,urb_percep,isoc_iw_hem,isoc_ec_inb21,isoc_cisce_ran2,isoc_ci_ifp_fu,isoc_ci_cfp_fu,isoc_ci_ifp_fu$dv_281,isoc_r_iuse_i,dsb_ictiu02,isoc_ciwebn2
89,isoc_ciegi_rtx,isoc_cisci_sp,isoc_cisci_sp20,isoc_cisci_prv,isoc_cisci_prv20,isoc_ciwebn2,isoc_sk_edic_i21,isoc_ciegi_pb22,isoc_ec_ibuy,isoc_cisci_pb
90,isoc_cisci_prv,isoc_cisci_sp20,isoc_cisci_prv20,isoc_ciegi_rtx,sbs_na_indc_lgt,prc_hicp_aind,prc_hicp_mv12r,isoc_e_cvdn2,isoc_cisce_ran2,gbv_npv_cnq
91,med_ps24,edat_lfso_00t2,educ_regind,educ_itertp,educ_iteach,urb_ceduc,earn_ses_agt16,demo_r_pjanind3,earn_ses06_16,earn_ses10_16
92,educ_uoe_enrs10,ipr_ta_cl,educ_uoe_enrt03,educ_uoe_enra03,educ_uoe_mobs01,educ_uoe_grad02,educ_uoe_grad10,educ_uoe_enrt04,educ_uoe_mobs04,educ_uoe_grad03
93,gba_nabsfin92,isoc_eb_ain2,inn_cis6_prod,inn_cis9_noin,inn_cis7_prod,inn_cis9_ecodr,inn_cis4_prod,inn_cis5_prod,inn_cis9_prod,inn_cis8_prod
94,isoc_ciegi_rtx,isoc_ciegi_ac,isoc_ciegi_rtx$dv_516,migr_eilpop,ert_bil_eur_m,ert_bil_eur_q,acf_d_eq1,acf_d_lo1,ert_bil_eur_d,urb_percep
95,egi_va2,naidsq_10_nf_tr,nasq_10_nf_tr,naio_10_cp16,naio_10_pyp16,naio_10_cp1700,naio_10_cp1610,naidsa_10_nf_tr,nasa_10_nf_tr,naio_10_cp1750
96,urb_percep,migr_eirfs,iss_imp,isoc_iw_imp,acf_d_eq1,acf_d_lo1,isoc_ciwebn2,urb_ctour,iss_11sbbar,ilc_lvhd02
97,inn_cis6_prod,isoc_cisci_prv,spr_exp_fdi,dsb_sprex03,dsb_sprex01,dsb_sprex02,inn_cis9_noin,inn_cis9_ecodr,inn_cis5_ham,inn_cis4_ham
98,iss_11sbbar,urb_percep,inn_cis7_sucmet,prc_hicp_cind,prc_hicp_cann,prc_hicp_manr,prc_hicp_mmor,prc_hicp_cmon,prc_hicp_midx,prc_hicp_mv12r
99,isoc_sk_edic_i21,isoc_cisci_sp,isoc_ciegi_rtx,isoc_cisci_prv,isoc_cisci_prv20,isoc_ciegi_pb22,isoc_cisci_sp20,cens_21ua_msr3,demo_r_pjanind3,cens_11ms_r3
