question_id,table_id_rank_1,table_id_rank_2,table_id_rank_3,table_id_rank_4,table_id_rank_5,table_id_rank_6,table_id_rank_7,table_id_rank_8,table_id_rank_9,table_id_rank_10
46,isoc_cisce_ran2,inn_cis9_prod,spr_exp_fex,inn_cis9_ecodr,dsb_sprex02,hbs_exp_t123a,isoc_ciegi_rtx,isoc_ciegi_rtx$dv_516,inn_cis8_prod,spr_exp_ffa
47,urb_percep,acf_d_eq1,isoc_iw_imp,road_tf_vehage,road_tf_veh_h,road_tf_veh,med_rd2,enps_road_eqs_car,sbs_na_2a_dfdn,sbs_is_2j_intan
48,mar_qg_qm_ewh,mar_qg_qm_ewhd,mar_qg_qm_cwh,mar_qg_qm_ewhk,mar_qg_qm_ewhg,mar_qg_qm_ewhp,mar_qg_qm_ewht,mar_go_qmc,mar_qg_qm_pwho,mar_qg_qm_pwhb
49,ilc_mdho02c,ilc_mdho05,ilc_mdho02,isoc_ec_ibgs,sdg_06_10,cens_01rhagchi,tessi293,isoc_ec_inb,isoc_ciegi_rtx,isoc_ec_ibuy
50,enps_env_ww_con,env_ww_genp,env_ww_genv,med_en47,prc_hicp_fp,prc_hicp_inw,prc_hicp_aind,prc_hicp_cmon,prc_hicp_midx,prc_hicp_cind
51,bop_gdp6_q,mips_sa,tipsii50,bop_c6_q,bop_c6_a,naidsq_10_f_bs,bop_c6_m,sbs_na_2a_dfdn,bop_eu6_q,nasa_10_f_oc
52,rail_tf_ns10_dk,rail_tf_ns20_dk,rail_tf_ns_dk,rail_tf_ns15_dk,rail_tf_ns20_el,rail_tf_ns10_uk,rail_tf_ns10_at,isoc_cisce_ran2,rail_tf_ns15_uk,rail_tf_ns_uk
53,mar_mg_am_pvh,mar_go_qm_c2024,mar_go_qm_c2010,mar_go_qm_c2008,mar_go_qm_c2006,mar_go_qm_c2022,mar_go_qm_c2014,mar_go_qm_c2012,mar_go_qm_c2018,mar_go_qm_c2020
54,isoc_ciegi_rtx,isoc_ciegi_pb22,isoc_cisci_sp,isoc_cisci_prv,isoc_cisci_prv20,isoc_cisci_sp20,isoc_sk_edic_i21,mips_sa,isoc_cisce_ran2,bop_euins6_iip
55,sts_setu_m,sts_setu_q,ei_isrt_m,sts_trtu_m,sts_trtu_q,sts_setu_a,ext_st_eu27_2020sitc,ext_st_easitc,sts_trtu_a,teiis240
56,isoc_iw_imp,urb_percep,acf_d_eq1,hbs_str_t224,iww_go_qnave,prc_hicp_midx,prc_hicp_manr,prc_hicp_mmor,prc_hicp_mv12r,prc_hicp_fp
57,ilc_sbjp05,ext_tic02,ilc_sbjp03,isoc_pibi_rni,isoc_pibi_rni$dv_543,isoc_ciegi_rtx,isoc_ec_ibgs,isoc_ec_inb,isoc_ec_inb$dv_540,hbs_car_t315
58,demo_gind,met_gind3,demo_r_gind3,demo_find,tps00204,bop_fdi6_flow,bop_fdi6_pos,bop_fdi6_inc,demo_nind,demo_ndivind
59,sbs_r_nuts03,inn_cis4_ham,inn_cis5_ham,cei_wm010,env_wastrt,isoc_cisce_ran2,sbs_na_2a_dfdn,sbs_na_indc_lgt,cens_01nadnac,prc_hicp_manr
60,isoc_e_cvdn2,iss_21covt,hlth_cd_mro,inn_cis8_goals,inn_gen,hlth_cd_aro,sbs_sc_2d_dfdn95,sbs_sc_2d_dfdn02,sbs_sc_2d_dfdn98,hlth_cd_acdr2
61,env_air_gge,env_air_emis,tai08,env_ac_aibrid_r2,env_ac_aibrid_rd,env_ac_ainah_rd,env_ac_mfadpo,env_ac_ainah_r2,env_ac_aeint_r2,med_en2
62,mips_sa,ert_eff_ic_q,ert_eff_ic_m,ei_mfef_m,teimf250,ert_eff_ic_a,tipser13,pat_ep_ripc,tipser11,tipser12
63,mips_sa,bop_eu6_q,bop_euins6_q,tipspc15,tipspc13,tipspc20,tipspc25,tipspc23,tipspc10,bop_euins6_a
64,isoc_cisce_ran2,env_waseleeos,fish_ld_es,isoc_eb_ain2,isoc_eb_bdn2,inn_cis8_prod,inn_cis9_prod,inn_cis6_prod,ten00110,inn_cis8_proc
65,educ_uoe_perp05,educ_uoe_enrs10,educ_iste,educ_uoe_enra03,educ_uoe_perp04,educ_uoe_grad10,educ_uoe_enrt03,educ_uoe_grad03,educ_uoe_grad02,educ_uoe_enra30
66,isoc_ec_iprb,isoc_ec_ibuy,isoc_cisci_ip,isoc_cisci_ip20,isoc_cisci_pb,isoc_cisce_ran2,qoe_ewcs_7b2,lfso_05regch,isoc_sk_dskl_i21,isoc_sk_dskl_i
67,tespm020,ilc_mdes03,ilc_mddu05,ilc_mddu03,ilc_mddu02,ilc_mddu04,ilc_mddu01,ilc_mdes02,ilc_mded02,ilc_mded01
68,sts_setu_q,sts_setu_m,sts_setu_a,sbs_na_1a_se,sbs_sc_1b_se95,sbs_sc_1b_se02,mar_go_qm_lt,mar_go_qm_cy,mar_go_qm_si,sts_sepp_q
69,gbv_dv_age,gbv_any_cnq,gbv_dv_type,gbv_any_age,gbv_ch_perp,gbv_dv_cob,gbv_dv_lim,gbv_dv_occ,gbv_dv_du,gbv_dv_ed
70,mar_qg_qm_ewhk,mar_qg_qm_ewh,mar_qg_qm_cwh,mar_qg_qm_pwho,mar_qg_qm_ewhp,mar_qg_qm_pwhb,mar_qg_qm_pwhr,mar_qg_qm_pwhl,mar_qg_qm_pwh,mar_qg_qm_pwhc
71,icw_sr_15,nasa_10_ki,isoc_cisci_sp,isoc_cisci_sp20,icw_sr_04,icw_sr_01,icw_sr_12,nasq_10_ki,icw_sr_02,icw_sr_03
72,sbs_na_indc_lgt,sbs_na_3b_tr,fats_g1a_03,sbs_na_2a_dfdn,sbs_sc_ovw,inn_cis9_prod,inn_cis8_prod,sbs_na_2c_own,nama_10_a64,isoc_cisce_ran2
73,tran_sf_roadve,inn_cis4_ham,isoc_cisci_prv,inn_cis8_prod,inn_cis9_prod,demo_nmsta2,cens_11ms_r3,inn_cis6_prod,demo_nmsta,isoc_e_cvdn2
74,isoc_sk_how_i,isoc_ci_ac_i,isoc_sk_cskl_i,isoc_cisci_prv,isoc_sk_how_i$dv_264,isoc_cisci_prv20,isoc_ec_ibgs,isoc_cisci_sp20,isoc_ec_inb,lfso_05regch
75,road_go_tq_tott,sts_inpr_m,sts_setu_q,sts_setu_a,road_go_ta_tott,sts_setu_m,sts_inpr_q,road_go_ca_hac,sts_selb_q,road_tert_go
76,isoc_iw_imp,ipr_dfa_tot,acf_d_eq1,acf_d_lo1,iss_imp,iss_11sbbar,inn_cis7_sucmet,inn_cis4_prod,inn_cis5_prod,inn_gen
77,demo_fabortind,demo_pjanmarsta,demo_nmsta2,demo_nmsta,inn_cis5_ham,inn_cis4_ham,inn_cis6_prod,inn_ham,hlth_co_hosdayt,hlth_co_hosdayf
78,mar_go_qm_lt,mar_go_qm_si,mar_go_qm_cy,mar_go_qm_mt,mar_go_qm_bg,mar_go_qm_be,mar_go_qm_ro,mar_go_qm_dk,mar_go_qm_no,mar_go_qm_el
79,orch_olives2,orch_olives3,lan_lcv_ovw,orch_apples3,orch_apples2,ef_ov_luob00,ef_ov_luob99,ef_lu_ovcropesu,ef_ov_luft,ef_lu_ovcropaa
80,gbv_awr_leg,gbv_awr_serv,isoc_eid_ieid,gbv_ch_perp,isoc_cisce_ran2,med_ps43,isoc_ec_iprb21,gbv_ipv_comm,isoc_ec_iprb,isoc_eb_ain2
81,med_air2,avia_if_typ,isoc_ec_iprb,isoc_ec_iprb$dv_541,isoc_eb_iotn2,prc_hicp_fp,prc_hicp_aind,prc_hicp_cmon,prc_hicp_inw,prc_hicp_midx
82,rail_tf_ns15_cz,rail_tf_ns10_cz,rail_tf_ns_cz,rail_tf_ns20_cz,rail_tf_ns15_de,rail_tf_ns20_el,rail_tf_ns15_uk,isoc_cisce_ran2,rail_tf_ns15_at,rail_tf_ns15_fi
83,isoc_iw_imp,inn_cis7_sucmet,inn_cis4_prod,inn_cis7_prod,inn_cis5_prod,inn_cis9_prod,inn_cis6_prod,inn_cis8_prod,inn_cis9_noin,inn_cis9_ecodr
84,sdg_16_20,ilc_mddw06,ilc_mddw03,hlth_dhc130,hlth_cd_yinfo,hlth_cd_yperrto,sdg_05_10,pat_ep_ripc,hlth_cd_aro,hlth_cd_aperro
85,demo_r_find3,inn_cis5_ham,inn_cis4_ham,demo_find,inn_cis6_prod,tps00199,demo_r_find2,isoc_cisce_ran2,isoc_cisci_sp,isoc_ciegi_rtx
86,gbv_ipv_cnq,gbv_ipv_ed,gbv_ipv_comm,gbv_ipv_lim,gbv_ipv_frq,gbv_ipv_type,gbv_npv_cnq,gbv_ipv_rp,gbv_npv_ed,earn_ses_agt16
87,isoc_iw_imp,mar_go_qm_cy,mar_go_qm_si,mar_go_qm_mt,mar_go_qm_ro,mar_go_qm_hr,mar_go_qm_bg,mar_go_qm_ie,mar_go_qm_lt,mar_go_qm_lv
88,isoc_ec_inb21,isoc_cisce_ran2,urb_percep,isoc_ciwebn2,isoc_ciegi_rtx,isoc_iw_imp,isoc_cisci_sp,isoc_cisci_sp20,isoc_iw_hem,isoc_ci_ac_i
89,bs_bs4_06,bs_bs4_03,bs_bs8bdf_r2,bs_bs4_05,bs_bs4_04,bs_bs4_07,inn_cis8_gen,inn_cis9_gen,bs_bs4_01,isoc_cisci_prv
90,demo_find,med_ps12,demo_nind,tps00014,isoc_cisci_sp,isoc_cisci_sp20,isoc_cisci_prv,isoc_cisci_prv20,isoc_ciegi_rtx,enps_demo_nind
91,med_ps22,educ_ipart,educ_itertp,isoc_ciegi_rtx,urb_ceduc,isoc_cisci_sp,isoc_cisci_prv20,isoc_cisci_sp20,isoc_cisci_prv,med_ps422
92,pat_ep_nipc,pat_ep_npct,ipr_ta_cl,educ_uoe_enrs10,educ_uoe_enrt03,educ_uoe_enra03,educ_uoe_mobs01,educ_uoe_grad02,educ_uoe_grad10,educ_uoe_enrt04
93,ef_oga_rdsex,ef_oga_rdsize,ext_tic02,educ_uoe_lang01,ert_bil_eur_m,ert_bil_eur_q,ei_mfrt_m,ert_bil_eur_d,educ_enrllng1,for_profnc
94,met_crim_gen,crim_hom_city,crim_gen,crim_hist,urt_crim_gen,ert_bil_eur_m,ert_bil_eur_q,urb_percep,gbv_ch_rp,gbv_npv_rp
95,egi_va2,naidsq_10_nf_tr,nasq_10_nf_tr,fats_g1b_rd,fats_g1b_03,fats_g1a_rd,fats_g1b_08,sbs_ins_5a,naio_10_cp16,naio_10_pyp16
96,isoc_iw_imp,iss_imp,inn_cis4_prod,inn_cis5_prod,tin00174,tin00175,acf_d_lo1,tin00172,urb_percep,acf_d_eq1
97,spr_exp_fdi,dsb_sprex03,dsb_sprex01,dsb_sprex02,pipe_if_capac,spr_exp_fol,inn_cis7_obj,inn_cis6_obj,inn_cis4_eff,inn_cis5_eff
98,avia_tf_ala,avia_par_hu,avia_par_dk,avia_par_fr,avia_par_si,avia_par_lu,avia_par_no,avia_par_is,avia_par_lv,avia_par_mt
99,demo_r_pjanind3,educ_regind,urb_clivcon,demo_pjanind,demo_r_pjanind2,demo_r_pjanind2$dv_2145,bd_9bd_sz_cl_r2,mips_sa,proj_19rdbi3,isoc_cisci_prv
