question_id,table_id_rank_1,table_id_rank_2,table_id_rank_3,table_id_rank_4,table_id_rank_5,table_id_rank_6,table_id_rank_7,table_id_rank_8,table_id_rank_9,table_id_rank_10
15,road_eqs_carage,edat_lfse_17,urt_edat_lfse4,tesem070,demo_r_mwk_10,met_edat_lfse4,road_eqs_lorroa,demo_r_mwk_20,road_eqs_busage,tps00028
16,ilc_mdho05,tessi294,sdg_06_10,ilc_mdho03,ilc_mdho02,tessi293,ilc_mdho03c,hlth_dhc090,ilc_mdho02c,edat_lfs_9903
17,icw_pov_03,icw_pov_06,icw_pov_05,icw_pov_04,icw_pov_08,icw_pov_09,icw_pov_07,tps00028,enpe_isoc_ci_in_h,icw_sr_07
18,tps00197,tesem240,yth_educ_030,tps00065,edat_lfs_9914,tps00186,yth_educ_020,urt_edat_lfse4,ilc_igtp03,met_edat_lfse4
19,ilc_mdho02,tessi293,ilc_mdho05,tessi294,sdg_06_10,ilc_mdho02c,ilc_mdho03,hlth_dhc080,edat_lfs_9903,lfsa_ipga
20,tec00001,tipsna20,namq_10_exi,nama_10_exi,tec00110,sbs_sctrn_dt_r2,sdg_13_40,nama_10_pc,nama_10_pc$dv_648,namq_10_pc
21,trng_nfe18,trng_nfe14,trng_nfe16,trng_nfe13,edat_lfse_18,trng_nfe3,lfsq_pgaied,lfsa_pgaied,trng_nfe15,edat_lfse_21
22,enps_env_ww_con,med_en47,med_en21,med_ps421,enps_env_wat_cov,enps_env_wastrt,med_en24,ipr_da_pop,enps_demo_infant,enps_demo_dens
23,rail_tf_trainmv,rail_tf_haulmov,rail_tf_traveh,rail_tf_hautype,road_go_ta_nace,ttr00006,road_go_na_tgtt,rail_tf_passmov,rail_pa_speed,rail_tf_ns15_sk
24,tin00196,tour_dem_exsex,tin00195,tour_dem_exage,tour_dem_exinc,tour_dem_exac,tour_dem_exws,tour_dem_exmd,tour_dem_exorg,tour_dem_expktw
25,tepsr_lm411,ilc_peps04n,ilc_peps05n,ilc_peps04,ilc_peps05n$dv_1962,ilc_peps06n,ilc_peps06n$dv_1162,ilc_peps06n$dv_1961,tepsr_lm412,tespm090
26,tepsr_spi110,ilc_li21,ilc_li21$dv_2663,ilc_li23,ilc_li24,ilc_pns1,ilc_li32,ilc_pnp9,ilc_li32$dv_1965,ilc_li31
27,educ_iste,educ_enrl1tl,educ_enrl1at,educ_ilev,educ_pers1d,educ_enrl1ad,educ_pers1t,educ_grad2,educ_ilang,educ_enrl5
28,tipslc20,ilc_li10,ilc_li09,sdg_01_20,tespm050,ilc_li09b,ilc_li10b,sdg_01_20a,ilc_li10_r,mips_sa
29,teiet060,teiet010,teiet210,teiet020,ext_st_eabec,teiet030,namq_10_exi,nama_10_exi,teiet050,tet00065
30,ilc_lvho05b,ilc_lvho06q,tessi176,tessi177,tessi178,ilc_lvho06,tessi175,ilc_lvho16,ilc_lvho15,ilc_lvho05q
31,mar_go_am_ee,mar_go_am_nl,mar_go_am_hr,mar_go_am_bg,mar_go_am_mt,mar_go_am_pt,mar_go_am_me,mar_go_am_no,mar_go_am_lt,mar_go_am_cy
32,tipsna30,tipsex10,tipsex11,env_ac_egss2,namq_10_exi,nama_10_exi,tipsbp60,tipsex13,tipsii20,bop_exms6_q
33,tet00028,tet00001,egi_tr1,ei_eteu27_2020_m,tipsex13,nrg_ti_coifpm,ei_lmlc_q,ei_isin_m,sts_inpi_q,tet00068
34,lfsi_jhh_a,enpe_isoc_ci_in_h,lfst_hhsety,ei_lmhr_m,lfst_hh2jty,lfst_hhwahty,lfst_hhptety,tipsna50,tet00004,tespm060
35,tespn020,tespn060,tespn250,tespn090,ilc_pns5,eq_pop04,tepsr_wc310,tespn270,ilc_pns2,sdg_10_30
36,iww_go_actygo,iww_go_actygofl,rail_go_contnbr,road_go_ta_tg,mar_go_am_ee,mar_go_am_se,mar_go_am_ie,mar_go_am_tr,mar_go_am_nl,mar_go_am_it
37,hlth_rs_grd2$dv_2825,hlth_rs_grd2,hlth_rs_grd,hlth_rs_prs2,hlth_rs_prs2$dv_2824,hlth_rs_prs1,hlth_ehis_am1e,hlth_rs_prsrg,educ_uoe_grad02,educ_uoe_enrs10
38,iss_18bfmmag,egi_so1,migr_eirfs,nrg_stk_oam,tipsbp22,iss_18sodest,tipsbp54,iss_18bfmove,iss_18bfbck,tipsbp53
39,cult_trd_prt,ext_lt_intertrd,tet00037,migr_imm6ctz,migr_imm1ctz,migr_imm5prv,tet00068,migr_imm3ctb,migr_imm7ctb,ext_lt_mainmanu
40,avia_eq_arc_agereg,avia_eq_arc_age,avia_eq_arc_typreg,avia_eq_arc_typ,edat_lfse_17,tesem080,tesem070,ilc_lvps10,demo_frate,lfsa_esgan
41,irt_h_mr3_m,irt_h_mr3_a,ei_mfir_m,irt_h_mr3_q,tipsbp10,lfsa_ugad,ei_lmhr_m,lfsa_ugadra,demo_mlexpec,demo_ndivdur
42,teicp120,prc_hicp_midx,prc_hicp_aind,ei_cphi_m,prc_hicp_inw,prc_hicp_cind,prc_hicp_ctrb,prc_hicp_fp,teicp280,prc_hicp_mmor
43,tps00005,demo_popmdctb,ilc_di16$dv_1987,ilc_di16,lfst_lmbpcoba,eq_pop04,lfst_lmbercoba,lfst_lmbpcobed,lfst_lmbpcobg,ilc_lvps30
44,earn_gr_gpgr2ag,ilc_pnp13,tespn250,ilc_pnp10,ilc_pns11,tesem050,tipslm16,teilm022,earn_gr_goeg,sdg_05_30
45,med_ps32,enps_ilc_secure,enps_ilc_sanit,med_ps421,enps_nama_10_gdp_ea,enps_gov_10dde,enps_gov_10dd,med_ps313,enps_bop_iip6,enps_env_wat_cat
46,tps00099,tps00101,tps00098,tps00105,tps00102,tps00082,dsb_sprex03,dsb_sprex01,tps00100,spr_net_ben
47,road_eqs_lorroa,road_eqs_lorroa_h,road_eqs_roaene_h,road_eqr_tracm,road_eqs_roaene,med_rd2,road_eqr_lrstn,med_rd3,road_eqs_lormot_h,road_go_ta_axle
48,mar_go_qmc,mar_qg_qm_ewhd,mar_mg_am_cwhg,mar_go_am_ee,mar_go_am_se,mar_go_am_ie,mar_go_am_tr,mar_go_am_nl,mar_go_am_it,mar_go_am_be
49,ilc_mdho02c,ilc_mdho02,ilc_mdho03c,ilc_mdho05,tepsr_sp210,hlth_dhc080,tepsr_spi120,tepsr_spi110,ilc_mdho04c,tepsr_spi130
50,enps_env_ww_con,med_en47,med_en21,med_en46,enps_env_wat_cov,med_en44,enps_env_wasacc,enps_ilc_sanit,enps_env_wastrt,enps_demo_dens
51,tipsii50,bop_gdp6_q,mips_sa,tipsii40,tipsfs13,tipsbp100,tipsii10,tipsbp53,tipsii20,tipsbp90
52,rail_tf_trainmv,rail_tf_passmov,rail_pa_speed,rail_tf_haulmov,rail_tf_hautype,road_go_ta_nace,rail_tf_ns10_dk,rail_eq_pa_cty,rail_go_typeall,rail_pa_typepas
53,mar_go_qm_c2022,rail_go_contnbr,mar_go_qm_c2016,mar_go_qm_c2024,mar_go_qm_c2008,mar_go_qm_c2014,mar_go_qm_c2010,mar_go_qm_c2020,mar_mg_am_pvh,mar_go_qmc
54,med_ps412,lfst_r_lfp2actrt,enps_lfsa_argaed,lfsa_argaed,lfsq_argaed,lfsa_argan,lfsq_argan,lfsq_argacob,lfsa_argacob,enps_lfsa_ergan
55,enpe_cpi,enpe_sts_trtu1,enpe_nama_10_gdp_ea,enpe_nama_10_gdp,enpe_sts_incopr,ext_tec03,ert_bil_eur_d,enpe_hlth_exp,enpe_gov_10dd,enpe_rd_e_gerdfund
56,iww_go_atyve,iww_go_anave,iww_go_qnave,iww_if_infrastr,mar_pa_qm,iww_go_anavef06,mar_tf_qm,mar_mt_am_csvi,sbs_na_1a_se,naio_10_cp1620
57,ilc_sbjp05,ilc_sbjp02,med_ps313,ilc_sbjp01,ilc_sbjp03,ilc_sbjp04,lfst_hhsety,ilc_mdho06a,tipsii20,enpe_isoc_ci_in_h
58,tps00204,urt_gind3,urt_gind3$dv_1583,demo_gind,tps00206,demo_r_gind3,met_gind3,tps00216,tps00029,tps00027
59,cei_wm010,ten00138,cei_wm011,env_wastrt,sdg_11_60,cei_wm020,ten00063,env_wasgen,env_wasoper,env_wasflow
60,tin00110,iss_21covt,tin00111,isoc_e_cvdn2,bd_9pm_r2,isoc_ec_eseln2,isoc_ec_evaln2,sts_intv_q,bd_hg,sts_intv_m
61,tai07,tai08,tet00003,tet00004,tipsii20,env_air_gge,env_air_gge$dv_447,tps00203,tipspd20,tipsii30
62,ei_mfef_m,ert_eff_ic_m,ert_eff_ic_q,teimf250,mips_sa,ei_mfir_m,tec00001,teina010,teina500,tec00118
63,tipspc15,tipspc13,tipspc20,tipspc25,tipspc23,tipspd15,tipspd30,tipspd13,tipspd20,tipspd25
64,ten00110,cei_pc031,cei_pc050,cei_pc040,env_waspac,env_wasmun,nrg_inf_epcrw,env_wasgen,ten00108,ten00106
65,educ_uoe_perp05,educ_uoe_perp04,educ_uoe_enrp07,educ_uoe_enra04,educ_uoe_perd03,educ_uoe_perd05,educ_uoe_fina01,educ_uoe_lang01,educ_uoe_perd01,educ_uoe_perp01
66,qoe_ewcs_7b2,tesem050,qoe_ewcs_7a2,tps00028,tesem080,tipslm15,lfsa_ewpshi,tps00066,lfsq_eegaed,lfsa_eegaed
67,tespm020,tessi014,ilc_li01,ilc_li03,ilc_li06,ilc_li23,ilc_li07,tessi121,ilc_li06$dv_2666,tespm010
68,rail_go_contnbr,road_go_ta_vm,road_go_ta_tott,road_go_ta_nace,road_go_tq_tott,rail_go_typeall,mar_mg_am_cwtt,met_road_gonl,avia_gooc,urt_road_gonl
69,gbv_dv_age,gbv_any_age,gbv_dv_ed,gbv_dv_type,gbv_dv_cob,gbv_dv_du,gbv_npv_age,gbv_any_frq,gbv_any_ed,gbv_any_type
70,rail_go_total,road_go_ta_tg,mar_go_am_se,mar_go_am_nl,mar_go_am_be,mar_go_am_es,mar_go_am_de,mar_go_am_dk,mar_go_am_fr,mar_go_am_pt
71,icw_sr_03,icw_sr_02,icw_sr_13,icw_sr_01,icw_sr_04,icw_aff_04,icw_aff_05,icw_aff_03,icw_aff_02,icw_aff_09
72,sts_inpp_a,sts_inpp_m,sts_inpp_q,sts_inppd_a,sts_inppd_m,sts_inppd_q,teiis721,teiis020,tec00001,ei_isppi_q
73,road_eqs_trams,road_eqs_bussea,road_eqs_busveh,road_eqr_bussea,road_eqr_busveh,rail_eq_pa_nty,road_ec_entveh,road_eqr_bum,road_eqs_busmot_h,road_eqs_busage
74,tesem240,enps_edat_lfse4,tespn250,trng_aes_183,enpe_edat_lfse_03,trng_aes_187,edat_lfse_17,ilc_pnp10,yth_educ_030,ilc_pns11
75,rail_go_contold,road_go_ca_d_ha,road_go_ca_d_c,road_go_tq_tott,rail_tf_hautype,road_go_na7tgtt,rail_eq_wagon,env_air_gge,tran_hv_pstra,road_eqs_lorton_h
76,ipr_dfa_tot,ipr_dr_tot,urt_ipr_dr,ipr_da_pop,ipr_da_tot,urt_ipr_dapop,urt_ipr_dfapop,urt_ipr_dfa,ipr_da_popr,urt_ipr_da
77,demo_fabortind,tps00027,demo_minfind,tps00199,enpe_lfsa_urgan2,enpe_lfsa_urgan,enpe_lfsa_argaed,demo_frate,enpe_lfsa_ergan,enpe_irt_ld
78,enps_rail_pa,med_ra5,med_ra2,med_air5,med_ra3,enps_avia_pa,med_ma7,enps_rail_fr,enps_rail_eq,avia_paexcc
79,orch_olives2,orch_olives3,orch_apples2,orch_apples3,orch_peach2,orch_oranges2,orch_peach3,orch_oranges3,orch_olives1,orch_grapes2
80,gbv_awr_leg,gbv_awr_serv,gbv_st_rp,gbv_ipv_comm,gbv_npv_frq,gbv_any_cnq,gbv_any_rp,gbv_dv_age,gbv_npv_rp,gbv_dv_ed
81,med_air2,enps_road_if,med_air1,avia_paexac,avia_gor_de,avia_goexac,enps_rail_if,enps_avia_if,med_ra1,med_air3
82,rail_tf_ns15_ee,rail_tf_ns15_tr,rail_tf_ns15_cz,rail_tf_ns15_fi,rail_tf_ns15_ch,rail_tf_ns15_lv,rail_tf_ns15_se,rail_tf_ns15_es,rail_tf_ns15_ro,rail_tf_ns15_fr
83,tps00029,eq_mor06,hlth_cd_aro,hlth_cd_aro$dv_2641,hlth_cd_aperrto,hlth_cd_mro,hlth_cd_ainfo,demo_mmonth,hlth_cd_yinfo,hlth_cd_msdr2
84,sdg_16_20,ilc_mddw06,ilc_mddw03,hlth_dhc130,ei_lmhr_m,lfst_hhsety,edat_lfs_9911$dv_1702,edat_lfs_9911,edat_lfs_9903,tessi295
85,tps00199,tps00027,demo_minfind,demo_find,demo_frate,sdg_16_10,hlth_cd_aperrto,lfst_hheredty,lfst_hheredch$dv_1343,demo_r_frate2
86,gbv_ipv_ed,gbv_npv_ed,educ_uoe_grad09,gbv_dv_ed,gbv_any_ed,educ_uoe_enrt04,yth_educ_020,sdg_04_20,educ_uoe_perd03,educ_uoe_enrt07
87,med_rd2,med_rd5,enps_road_eqs_car,med_rd3,enps_rail_eq,med_rd6,enps_road_go,med_ra3,road_go_ta_tra,med_ra4
88,isoc_ci_ifp_fu,isoc_ci_ifp_fu$dv_281,isoc_r_iuse_i,isoc_ci_it_h,isoc_ci_id_h,isoc_ci_im_i,tin00092,isoc_sk_iskl_i,isoc_pibi_rni$dv_543,isoc_pibi_rni
89,bs_bs4_06,isoc_ec_evaln2,lfst_lmbercita,lfst_lmbercitg,isoc_ec_eseln2,lfst_lmbercited,lfst_lmbercoba,lfst_lmbercobg,lfst_lmbercobed,lfst_lmbpcita
90,enps_demo_nind,med_ps12,migr_pop3ctb,migr_imm3ctb,migr_imm5prv,migr_emi4ctb,migr_emi3nxt,migr_imm1ctz,migr_emi1ctz,enps_educ_ltr
91,enps_educ_comprate,med_ps422,med_ps22,med_ps24,enps_edat_lfse3,med_ps421,enps_educ_enrate,enps_edat_lfse4,educ_enrl8,enps_educ_parity
92,ipr_da_tot,ipr_da_pop,ipr_dfa_tot,ipr_dr_tot,ipr_da_gdp,ipr_ta_pop,pat_ep_cp,ipr_ta_typ,ipr_ta_tot,cens_11ctz_n
93,sdg_15_42,med_en53,tipsii20,env_ac_exp2,tipsbp90,tipsii30,tipsna50,tipsbp100,tipsbp53,tipsbp51
94,crim_hist,crim_hom_city,crim_gen,crim_plce,crim_pris_pop,hsw_aw_nnasx,urt_deaths,demo_mmonth,met_deaths,demo_mager
95,namq_10_exi,nama_10_exi,tet00037,tet00068,ext_lt_intratrd,ext_lt_intertrd,egi_va2,tipsex13,env_ac_egss2,tet00012
96,enpe_tour_occ_arnat,migr_resshare,enpe_tour_cap_nat,migr_asyumactm,migr_asyumacta,migr_eiord2,migr_asyunaa,migr_asyumtpfq,migr_asyumtpfa,migr_asyumtpfm
97,pipe_if_capac,pipe_if_lenght,pipe_go_ttkm,iww_eq_age_loa,road_eqs_roaene,road_eqr_tracmot,road_eqs_semit,road_eqr_semit,road_eqs_trail,road_eqr_trail
98,ttr00016,avia_paexac,avia_pana,avia_paexcc,avia_paoc,avia_panc,avia_paoa,avia_paoac,avia_paocc,avia_gooc
99,tps00028,tps00010,edat_lfse_17,eq_pop03,edat_lfs_9914,tipslm80,tipslm16,demo_poppcctz,tipslm60,urt_edat_lfse4
