question_id,table_id_rank_1,table_id_rank_2,table_id_rank_3,table_id_rank_4,table_id_rank_5,table_id_rank_6,table_id_rank_7,table_id_rank_8,table_id_rank_9,table_id_rank_10
45,enps_ilc_secure,med_ps32,enps_ilc_sanit,enps_ef_lus_main,enps_env_wat_cat,med_en61,enps_env_wasacc,med_en44,enps_lfsa_egaps,med_ps414
46,tps00100,tps00102,cei_pc034,sdg_10_10,ten00137,cei_pc031,cei_pc050,cei_pc040,tps00101,sdg_08_10
47,med_rd2,med_rd3,road_eqr_tracm,road_eqs_roaene_h,med_rd5,enps_road_eqs_car,road_eqr_bum,road_eqs_busmot_h,med_rd4,med_ra2
48,mar_mg_am_cwt,mar_mp_am_cft,mar_mg_am_cvh,mar_mg_am_pvh,mar_mg_aa_cwh,mar_mg_aa_pwhd,iww_tf_vetf,mar_qg_qm_ewhk,ttr00009,iww_ec_invest
49,tps00181,ilc_mdho02c,tps00185,ilc_mdho03c,env_wat_pop,sdg_06_10,tessi293,tespm040,tepsr_spi120,tepsr_spi130
50,med_en47,enps_env_ww_con,med_en21,enps_env_wasacc,enps_ilc_sanit,med_en44,enps_env_wat_cov,med_ps32,med_en46,enps_demo_dens
51,tipsii50,tipsii40,tipsii20,tipsii30,tipsii10,tipsbp70,sdg_08_11,tipsbp90,tipspd30,tipsen10
52,rail_pa_speed,rail_pa_total,rail_tf_trainmv,rail_tf_passmov,rail_eq_pa_cty,sdg_09_60,rail_tf_ns10_dk,mar_tp_pa,rail_if_line_sp,tran_hv_frmod
53,mar_qg_qm_ewhk,mar_qg_qm_pwhc,mar_mp_aa_pphd,mar_mg_aa_pwhd,enps_mar_frdir,mar_v_est,mar_sg_am_pwb,mar_sg_am_ewx,mar_qg_qm_pwh,mar_sg_am_pwc
54,med_ps412,enps_lfsa_ergan,enps_lfsa_argaed,tipslm60,tipslm15,med_ps413,med_ps423,enpe_lfsa_ergan,tipslm80,tipslm16
55,enpe_sts_trtu1,enpe_sts_incopr,enpe_cpi,enpe_sts_inppd,enpe_mar_go,enpe_nama_10_gdp_ea,enpe_nama_10_gdp,enpe_nama_10_a10,road_tf_buscoa,enpe_rail_go
56,iww_if_infrastr,iww_if_hordim,rail_ec_ent,mar_mp_aa_cph,sdg_09_50,sbs_pen_enteea,iww_eq_age_loa,road_ec_entemp,road_ec_empl,iww_eq_power_lo
57,med_ps312,ilc_sbjp05,med_ps423,med_ps313,sdg_16_20,ilc_li48,tesem210,isoc_ci_cm_h$dv_507,ilc_sbjp02,enps_ilc_natln
58,tps00204,tps00206,tps00199,tps00216,tps00019,tps00029,tps00027,eq_pop04,tps00017,tps00014
59,cei_wm010,ten00138,cei_wm011,cei_pc031,cei_pc034,cei_pc040,cei_pc050,ten00110,sdg_12_51,cei_pc032
60,iss_21covt,tin00111,tin00110,tet00003,tipspd15,tet00004,tipspd30,sdg_17_50,tipspc15,sdg_10_50
61,tai08,cei_gsr011,tai07,sdg_17_50,sdg_02_60,sdg_02_40,ten00141,tai04,tag00103,sdg_02_20
62,teimf250,teiis040,tec00001,teina010,prc_rem_avg,prc_rem_cs,teiis030,tec00118,teiis050,teiis060
63,tipspc15,tipspc13,tipspc16,tipspc25,tipspc14,tipspc23,tipspc10,tipspd15,tipspc20,tipspd13
64,ten00110,cei_pc034,cei_pc031,cei_pc040,sdg_12_51,cei_pc050,sdg_17_50,hbs_exp_t111,icw_car_02,tipsna51
65,educ_uoe_perp05,educ_uoe_perd05,educ_uoe_fina01,educ_uoe_perd04,educ_uoe_lang03,educ_uoe_enra07,educ_uoe_fini06,earn_ses_pub1i,ilc_sbjp02,educ_uoe_enra17
66,qoe_ewcs_7b2,qoe_ewcs_7a2,tesem240,tps00066,qoe_ewcs_7a1,tps00065,tesem050,qoe_ewcs_7b5,qoe_ewcs_1c3,qoe_ewcs_6_4
67,tespm020,tessi014,hbs_exp_t111,tessi121,tespm060,ilc_li02$dv_548,ilc_li12,tespn120,ilc_li11$dv_2662,tessi126
68,road_tert_go,mar_tp_go,avia_tpgo,mar_tp_pa,rail_pa_nbpass,mar_tp_sss,mar_mg_aa_cwh,rail_go_total,rail_pa_nbcar,mar_mg_am_cwt
69,gbv_dv_age,gbv_ch_age,gbv_npv_age,gbv_any_age,gbv_ipv_age,gbv_ch_perp,gbv_st_age,gbv_shw_age,gbv_dv_ed,gbv_dv_type
70,rail_go_total,tran_hv_frtra,ttr00005,ttr00006,tran_hv_pstra,ttr00001,tran_im_uroad,tran_im_urail,tran_im_uiww,rail_go_quartal
71,icw_sr_03,icw_sr_15,icw_sr_02,icw_sr_12,icw_sr_13,icw_sr_10,tesem100,earn_mw_avgr2,ilc_odbt14,tps00159
72,teiis040,teiis010,teiis050,teiis020,teiis070,teiis060,teiis030,sdg_02_30,tec00001,teina010
73,road_eqs_trams,road_eqr_busveh,road_eqs_busveh,road_pa_mov,rail_if_tracks,rail_eq_pa_cty,rail_tf_hautkmo,rail_eq_pa_nty,rail_tf_passmov,road_eqr_bussea
74,tesem240,enps_edat_lfse4,sdg_04_60,enpe_isoc_ci_in_h,isoc_ci_in_h$dv_512,trng_aes_187,med_ps24,enpe_isoc_ci_ifp_fu,ilc_li70,yth_educ_030
75,road_go_ca_d_ha,road_go_ca_d_c,road_eqr_lsttt,iww_eq_age_loa,road_eqr_trailn,rail_pa_nbpass,rail_pa_nbcar,road_pa_mov,tran_hv_pstra,road_eqs_trailn
76,urt_ipr_dfa,urt_ipr_dapop,urt_ipr_dr,urt_ipr_dfapop,ipr_dr_tot,ipr_da_tot,urt_ipr_da,ipr_da_pop,ipr_dfa_tot,ipr_da_gdp
77,demo_fabortind,eq_mor06,tps00199,tps00017,tps00204,tps00027,eq_fer05,eq_pop02,enpe_lfsa_urgan2,tps00205
78,med_ra5,enps_rail_pa,med_ma7,enps_rail_eq,med_ra2,med_air5,med_ra3,enps_avia_pa,enps_mar_padir,enps_rail_fr
79,orch_olives1,orch_olives2,orch_olives3,orch_total,tag00122,orch_grapes3,for_area,tag00103,sdg_02_40,tai04
80,gbv_st_rp,gbv_awr_leg,gbv_awr_serv,gbv_any_rp,gbv_npv_rp,gbv_ch_rp,gbv_ipv_comm,gbv_npv_type,gbv_ch_perp,gbv_any_cnq
81,med_air2,med_air1,med_air4,med_air3,enps_avia_pa,enps_road_if,enps_avia_if,med_ra1,enps_rail_if,med_air5
82,enps_rail_pa,med_ra5,ttr00015,rail_tf_trainmv,rail_pa_speed,enpe_road_pa,rail_tf_ns15_cz,rail_tf_ns15_ee,rail_tf_ns15_si,rail_tf_ns15_lt
83,tps00029,eq_mor06,sdg_08_60,hlth_cd_aperrto,demo_magec$dv_1942,bd_size$dv_1502,tps00027,tps00125,tran_sf_roadro,tps00203
84,sdg_16_20,enpe_isoc_ci_in_h,hlth_hc_phys2,hlth_hc_dent,hlth_hc_phys,isoc_ci_in_h$dv_512,ilc_mdsd06,tespm060,met_ipr_dr,tin00134
85,tps00199,tps00204,tps00027,tps00017,hlth_cd_aperrto,eq_fer05,tps00019,tipslm100,sdg_08_30,eq_pop03
86,gbv_ipv_ed,gbv_dv_ed,gbv_npv_ed,gbv_any_ed,educ_uoe_grad09,sdg_04_20,gbv_ipv_du,gbv_dv_du,tps00217,gbv_npv_type
87,med_rd5,med_rd2,med_ra4,med_air5,enps_avia_fr,med_rd6,enps_rail_eq,med_ra2,enps_road_eqs_car,med_ra3
88,tin00092,tin00091,tin00028,tin00096,tin00093,tin00134,isoc_ci_in_h$dv_512,isoc_ci_ac_i$dv_1043,isoc_ci_ac_i$dv_1122,tin00127
89,bs_bs4_06,ipr_ta_gdp,ipr_ta_pop,ilc_lvph01,ilc_lvho07b,sdg_09_40,ipr_ta_tot,hbs_exp_t111,ilc_pns2,ilc_pnp2
90,enps_demo_nind,med_ps12,med_ps112,enps_demo_pjangry,enps_lfsa_argaed,enps_lfsa_ergan,enps_lfsa_urgan,enps_educ_ltr,enps_demo_mlexpec,enps_demo_infant
91,enps_educ_comprate,med_ps22,enps_educ_enrate,enps_edat_lfse3,enps_ilc_natln,med_ps422,enps_edat_lfse4,enps_educ_ltr,enps_lfsa_ergan,med_ps112
92,ipr_da_tot,ipr_da_pop,ipr_da_gdp,ipr_dr_tot,ipr_dfa_tot,ipr_ta_pop,ipr_ta_tot,ipr_ta_ntr,ipr_ta_typ,ipr_ta_gdp
93,sdg_15_42,med_en53,sdg_14_60,med_en51,med_en41,sdg_17_50,urt_ipr_dapop,org_cropar_h2,env_bio5,urt_ipr_dfapop
94,crim_hist,crim_plce,crim_hom_city,road_pa_mov,crim_pris_pop,road_ec_empl,ert_h_eur_a,for_awu,apro_mt_lsequi,road_ec_empl_s
95,egi_tr1,tet00012,tet00011,tet00037,tet00003,egi_va2,tet00001,tipsex13,tec00110,tet00028
96,enpe_tour_occ_arnat,enpe_tour_cap_nat,enpe_tour_dem_tttot,enpe_road_pa,tps00001,enpe_sts_trtu,enpe_mon_res,enpe_edat_lfse_14,enpe_ext_intro,eq_mor06
97,pipe_if_capac,pipe_ec_invest,pipe_if_lenght,teibs070,iww_eq_power_lo,rail_if_line_sp,mar_mg_am_cvh,iww_eq_age_loa,ttr00005,iww_if_infrastr
98,ttr00016,tps00001,tec00112,tin00028,teiis200,tin00171,tin00091,tin00092,migr_asyresa$dv_629,tps00195
99,eq_pop03,tipslm80,tespm080,tipslm16,tipslm60,tipslm90,tipslm70,educ_uoe_enra05$dv_441,educ_uoe_enrt08,tps00028
