question_id,table_id_rank_1,table_id_rank_2,table_id_rank_3,table_id_rank_4,table_id_rank_5,table_id_rank_6,table_id_rank_7,table_id_rank_8,table_id_rank_9,table_id_rank_10
44,earn_gr_gpgr2ag,earn_ses10_13,earn_ses14_13,earn_ses10_47,earn_ses14_47,earn_ses14_16,earn_ses10_16,earn_ses10_14,earn_ses14_14,ilc_li21
45,med_ps32,enps_ilc_secure,enps_ilc_sanit,med_ps311,enps_env_wasacc,med_ps313,enps_env_wat_cat,enps_ef_lus_main,med_en21,educ_uoe_mobs03
46,tps00101,tps00102,tps00099,spr_net_ben,tps00082,dsb_sprex03,tps00098,dsb_sprex01,dsb_sprex02,tps00105
47,road_eqs_lorroa_h,road_eqs_lorroa,med_rd3,med_rd2,road_eqr_lrstn,road_eqs_roaene,road_eqs_roaene_h,road_eqr_tracm,med_rd5,tran_sf_roadve
48,mar_go_am_ee,mar_go_am_se,mar_go_am_ie,mar_go_am_tr,mar_go_am_nl,mar_go_am_it,mar_go_am_be,mar_go_am_hr,mar_go_am_es,mar_go_am_lv
49,ilc_mdho02c,ilc_mdho03c,ilc_mdho02,ilc_mdho05,tepsr_spi110,ilc_mdho01c,tepsr_spi130,ilc_mdsd10,tepsr_spi120,ilc_peps60n
50,enps_env_ww_con,med_en47,med_en21,enps_env_wasacc,med_en44,enps_ilc_sanit,med_en46,enps_env_wat_cov,enps_env_wastrt,med_en23
51,tipsii50,bop_gdp6_q,tipsii40,mips_sa,tipsii10,ei_bpm6iip_q,tipsii20,bop_fdi6_inc,tipsii30,nama_10_nfa_bs
52,rail_tf_trainmv,rail_pa_speed,rail_tf_passmov,rail_pa_total,rail_pa_quartal,rail_if_line_na,rail_tf_ns10_dk,rail_pa_typepas,tran_r_mapa_nm,tran_r_avpa_om
53,rail_go_contnbr,mar_go_qm_c2022,mar_go_qm_c2016,mar_go_qm_c2012,mar_go_qm_c2024,mar_go_qm_c2008,mar_go_qm_c2018,mar_go_qm_c2014,mar_go_qm_c2010,mar_go_qm_c2006
54,med_ps412,enps_lfsa_ergan,enps_lfsa_argaed,lfst_r_lfp2actrt,tipslm60,tipslm15,lfsa_egana,lfsq_egana,lfsq_egana2d,enpe_lfsa_ergan
55,enpe_sts_trtu1,enpe_cpi,enpe_sts_incopr,enpe_sts_inppd,ext_st_eu27_2020sitc,enpe_nama_10_gdp,ext_st_easitc,naida_10_gdp,naidq_10_gdp,mar_go_qm_dk
56,iww_go_anave,iww_go_qnave,mar_go_aa,iww_if_infrastr,iww_go_atyve,mar_pa_aa,mar_go_qm,mar_go_am_de,mar_go_am_fi,sbs_na_1a_se
57,ilc_sbjp05,med_ps313,med_ps312,ilc_li43,urb_clivcon,ilc_mddd23,ilc_sbjp01,ilc_sbjp04,ilc_sbjp02,ilc_sbjp03
58,tps00204,demo_gind,urt_gind3,urt_gind3$dv_1583,met_gind3,demo_r_gind3,tps00206,tps00216,tps00019,tgs00099
59,cei_wm010,ten00138,cei_wm011,env_wasgen,env_wasoper,env_wasflow,env_wastrt,ten00108,cei_pc032,env_waselvt
60,tin00110,iss_21covt,isoc_ec_eseln2,tin00111,teiis150,teiis190,teiis170,isoc_ec_evaln2,teiis180,sts_intv_m
61,tai08,env_air_gge,env_air_gge$dv_447,org_cropar,tai07,cei_gsr011,sdg_13_10,sdg_17_50,sdg_02_60,env_air_emis
62,teimf250,ei_mfef_m,ert_eff_ic_m,ert_eff_ic_q,teiis040,tec00001,teina010,tec00118,isoc_ec_evaln2m,teina510
63,tipspc15,tipspc13,tipspc16,tipspd30,tipspc14,tipspd15,tipspc25,tipspd13,tipspc23,tipspd16
64,ten00110,cei_pc031,env_wasgen,ten00106,cei_pc040,cei_pc050,icw_pov_03,cei_pc034,icw_pov_05,env_wasmun
65,educ_uoe_perp05,educ_uoe_perp04,educ_uoe_enrp07,educ_uoe_enra04,educ_uoe_perd01,educ_uoe_perd05,educ_uoe_perp01,educ_uoe_fina01,educ_uoe_perd03,educ_uoe_enra02
66,qoe_ewcs_7b2,qoe_ewcs_7a2,tesem240,lfsa_eegais,lfsq_eegais,lfsq_etpga,qoe_ewcs_1c3,edat_lfs_9905,qoe_ewcs_7b5,qoe_ewcs_7a1
67,tespm020,ilc_li01,tessi014,ilc_li03,ilc_li06,tessi121,ilc_li08,ilc_li07,ilc_li02,tespm010
68,rail_go_contnbr,mar_go_qm,road_tert_go,urt_road_gonu,urt_road_gonl,mar_mg_am_cwtt,road_go_tq_tott,road_go_ta_tott,met_road_gonu,met_road_gonl
69,gbv_dv_age,gbv_ch_perp,gbv_dv_type,gbv_any_age,gbv_dv_cob,gbv_dv_ed,gbv_any_rp,gbv_dv_lim,gbv_any_frq,gbv_dv_du
70,mar_go_am_se,mar_go_am_nl,mar_go_am_be,mar_go_am_es,mar_go_am_de,mar_go_am_dk,mar_go_am_fr,mar_go_am_pt,mar_go_am_cy,road_go_ia_lgtt
71,icw_sr_03,icw_sr_15,icw_sr_02,icw_sr_12,icw_sr_01,icw_sr_04,icw_sr_13,icw_aff_01,icw_aff_06,icw_aff_04
72,teiis010,naio_10_cp1700,teiis020,sts_inppd_m,teiis040,sts_inpp_m,teiis050,sts_inppd_a,sts_inpp_a,naio_10_cp15
73,road_eqs_trams,road_eqr_busveh,road_eqs_busveh,rail_if_line_tr,road_eqr_bussea,road_pa_mov,tran_hv_psmod,rail_eq_pa_cty,urb_ltran,tran_r_vehst
74,tesem240,isoc_sk_iskl_i,isoc_sk_dskl_i21,trng_aes_187,isoc_ci_im_i,isoc_ci_ifp_iu,trng_aes_200,isoc_sk_dskl_i,sdg_04_60,enps_edat_lfse4
75,road_go_tq_tott,road_go_ca_d_ha,rail_go_contold,road_go_ca_d_c,iww_go_atyve,road_eqs_lorton_h,road_eqr_lsttt,tran_r_vehst,iww_go_anave,iww_go_qnave
76,ipr_dfa_tot,urt_ipr_dr,ipr_dr_tot,urt_ipr_dfa,ipr_dr_reg,ipr_da_reg,sts_cobp_m,sts_cobp_q,sts_cobp_a,ipr_da_tot
77,demo_fabortind,demo_minfind,tps00199,tps00027,tps00204,demo_find,demo_gind,demo_fabort,tps00206,enpe_lfsa_urgan
78,enps_rail_pa,med_ra5,med_ra2,med_ra3,med_ma7,enps_rail_eq,med_air5,enps_rail_fr,enps_avia_pa,bop_its6_det
79,orch_olives2,orch_olives3,orch_olives1,orch_apples3,orch_apples2,orch_total,orch_oranges3,orch_oranges2,orch_grapes2,orch_grapes3
80,gbv_awr_leg,gbv_awr_serv,gbv_st_rp,gbv_ipv_comm,gbv_shw_comm,gbv_ch_perp,gbv_any_rp,gbv_npv_rp,gbv_st_perp,crim_hom_soff
81,med_air2,med_air1,enps_road_if,avia_gor_de,avia_paexac,avia_goexac,enps_rail_if,med_ra1,med_rd1,enps_avia_if
82,rail_tf_ns15_ee,rail_tf_ns15_tr,rail_tf_ns15_cz,rail_tf_ns15_fi,rail_tf_ns15_ch,rail_tf_ns15_lv,rail_tf_ns15_se,rail_tf_ns15_es,rail_tf_ns15_ro,rail_tf_ns15_fr
83,tps00029,eq_mor06,hlth_cd_mro,hlth_cd_aro,hlth_cd_aro$dv_2641,hlth_cd_ainfo,hlth_cd_aperrto,hlth_cd_yinfo,hlth_cd_aperro,hlth_cd_yperrto
84,sdg_16_20,ilc_mddw03,ilc_mddw06,tgs00103,hlth_dhc130,met_crim_gen,ilc_li43,ilc_li41,lfst_r_lfp2actrtn,met_ipr_dfapop
85,tps00199,demo_find,demo_r_find2,demo_r_find3,urb_cfermor,tps00204,demo_gind,urt_gind3,urt_gind3$dv_1583,demo_frate
86,gbv_ipv_ed,gbv_dv_ed,gbv_npv_ed,gbv_any_ed,sdg_04_20,educ_uoe_grad09,gbv_dv_du,gbv_ipv_du,gbv_npv_du,gbv_ipv_frq
87,med_rd5,med_rd2,enps_road_eqs_car,med_rd3,med_ra4,road_go_ia_ugtt,enps_rail_eq,med_ra3,mar_go_qm_dk,mar_go_qm_es
88,isoc_ci_ifp_fu,isoc_ci_ifp_fu$dv_281,tin00092,isoc_r_iuse_i,tin00091,isoc_sk_iskl_i,dsb_ictiu02,isoc_ci_ifp_iu$dv_628,isoc_ci_ifp_iu,tgs00050
89,bs_bs4_06,isoc_ec_evaln2,cens_01ramigr,isoc_ci_ifp_pu,cens_01nsres,isoc_ci_ac_i,lfst_lmbercita,isoc_ec_iprb,lfst_lmbpcita,isoc_ciegi_ac
90,med_ps12,enps_demo_nind,enps_demo_mlexpec,enps_demo_under5,enps_demo_pjangry,med_ps112,enps_demo_infant,enps_lfsa_ergan,enps_lfsa_argaed,enps_educ_comprate
91,enps_educ_comprate,med_ps22,med_ps422,enps_educ_enrate,med_ps24,med_ps23,enps_educ_ltr,enps_edat_lfse3,enps_educ_parity,enps_lfsa_ergan
92,ipr_da_tot,ipr_da_pop,ipr_da_gdp,ipr_dr_tot,ipr_dfa_tot,pat_ep_cp,ipr_ta_sta,pat_ep_nic,migr_asydcfsta,ipr_ta_pop
93,sdg_15_42,med_en53,cli_iad_loss,apro_cpnh1,sdg_14_60,apro_cpnhr,urb_cenv,env_wat_bal,env_wat_abs,env_bio5
94,crim_hist,crim_gen,crim_hom_city,crim_plce,hsw_aw_nnasx,urb_llivcon,urb_clivcon,crim_pris_pop,apro_mt_lspig,sbs_ins_5a
95,tet00068,tet00037,tet00012,namq_10_exi,nama_10_exi,ext_lt_intratrd,tet00011,ext_lt_intertrd,tipsbp60,egi_va2
96,enpe_tour_occ_arnat,migr_resshare,migr_asyumactm,migr_asyumtpsm,migr_asyumwitm,migr_asyunaa,migr_eirfs,migr_asyumaccm,migr_asyumtpfm,migr_asyumresa
97,pipe_if_capac,nrg_cb_gas,nrg_cb_oil,nrg_stk_oem,nrg_cb_cosm,nrg_cb_e,pipe_go_ttkm,pipe_if_lenght,nrg_inf_epc,sts_sepr_m
98,ttr00016,avia_paocc,avia_paoc,avia_tf_acc,avia_paexcc,avia_panc,avia_paoa,avia_paexac,avia_gooc,avia_paoac
99,tps00010,eq_pop03,demo_pjanind,tipslm80,edat_lfs_9914,tespm080,demo_r_pjanind2,edat_lfse_17,demo_r_pjanind3,tps00028
