question_id,table_id_rank_1,table_id_rank_2,table_id_rank_3,table_id_rank_4,table_id_rank_5,table_id_rank_6,table_id_rank_7,table_id_rank_8,table_id_rank_9,table_id_rank_10
69,gbv_dv_age,gbv_dv_ed,sdg_05_10,gbv_any_age,gbv_ipv_comm,gbv_dv_cob,gbv_any_ed,gbv_npv_age,gbv_dv_du,gbv_dv_type
70,rail_go_quartal,rail_tf_ns20_cz,mar_go_qm_pl,mar_go_qm_ro,mar_go_qm_lv,mar_go_qm_lt,mar_go_qm_de,mar_go_qm_be,mar_go_qm_ee,mar_go_qm_bg
71,icw_sr_03,icw_sr_02,icw_sr_01,icw_sr_13,icw_sr_15,icw_sr_04,icw_sr_12,tespn020,tespn060,tec00131
72,tag00102,tag00054,tag00055,tag00056,apri_ap_ina,aact_eaa01,apri_pi20_outq,apri_pi20_outa,apri_lprc,apri_pi20_inq
73,rail_tf_ns10_uk,rail_tf_ns_uk,rail_tf_ns15_uk,enps_rail_eq,med_rd3,med_rd2,road_ec_entveh,med_ra3,med_ra2,road_eqs_trams
74,tesem240,tps00065,urt_edat_lfse4,tgs00109,tps00066,met_edat_lfse4,enps_edat_lfse4,ilc_igtp01,tgs00105,ilc_igtp03
75,road_go_ca_d_ha,mar_go_am_fi,med_rd6,mar_go_qm_fi,ttr00005,enpe_road_go,enps_road_go,rail_go_contold,avia_gor_fi,road_tert_go
76,htec_cis6,ipr_dr_tot,ipr_da_popr,ipr_da_pop,ipr_dr_reg,urt_ipr_dfapop,ipr_da_gdpr,urt_ipr_dapop,ipr_da_gdp,ipr_da_typ
77,enps_demo_frate1,tps00199,demo_frate,tps00027,enps_demo_under5,enps_demo_infant,tgs00100,demo_r_frate2,tps00204,hlth_cd_aperrto
78,enps_rail_pa,rail_tf_ns20_fr,rail_tf_ns20_tr,med_ra5,rail_tf_ns20_bg,rail_tf_ns20_es,rail_tf_ns20_pt,rail_tf_ns20_ro,rail_tf_ns15_tr,rail_tf_ns20_ee
79,orch_olives2,orch_olives1,orch_olives3,orch_apples2,orch_peach2,ef_lu_pcolive,ef_poolive,ef_lpc_olive,ef_lu_pcvine,ef_povine
80,gbv_awr_leg,gbv_awr_serv,gbv_any_ed,sdg_05_10,gbv_any_frq,gbv_any_du,gbv_npv_ed,gbv_any_lim,gbv_any_rp,gbv_dv_ed
81,med_air2,enps_avia_if,road_if_bsurfa,enpe_road_if,enps_road_if,enpe_rail_if,avia_if_typ,enps_rail_if,road_if_motorwa,ttr00002
82,rail_tf_ns15_fr,rail_tf_ns15_si,rail_tf_ns15_pl,rail_tf_ns15_lu,rail_tf_ns15_ch,rail_tf_ns15_bg,rail_tf_ns15_be,rail_tf_ns15_ie,rail_tf_ns15_es,rail_tf_ns15_hu
83,rail_tf_ns10_be,rail_tf_ns_be,rail_tf_ns15_be,prc_colc_nat,hlth_cd_troeu,hlth_cd_tro,hlth_cd_infoeu,hlth_cd_msdr2,hlth_cd_aro$dv_2641,hlth_cd_aro
84,ilc_mddw03,ilc_mddw06,sdg_16_20,hlth_dhc130,met_crim_gen,crim_hom_city,urb_lpop1,tag00100,urb_lpopcb,hlth_ehis_st2
85,enps_demo_frate1,tps00199,demo_frate,tgs00100,demo_r_frate2,proj_19naasfr,proj_23naasfr,tgs00007,lfst_r_lfe2emprt,tps00204
86,gbv_ipv_ed,gbv_npv_ed,gbv_ipv_lim,gbv_ipv_du,gbv_ipv_cob,gbv_ipv_age,gbv_ipv_type,gbv_any_ed,gbv_ipv_frq,gbv_dv_ed
87,med_rd5,road_eqr_spurp,road_eqr_lrstn,road_go_na_tgtt,med_rd2,road_ec_entveh,road_go_na_ru3g$dv_1582,road_go_na_ru3g,road_go_na_rl3g$dv_1581,road_go_na_rl3g
88,enpe_isoc_ci_in_h,isoc_ci_in_h$dv_512,isoc_ci_in_h,tin00134,isoc_r_iacc_h,isoc_ci_dev_i,isoc_ci_id_h$dv_508,isoc_ci_id_h,tgs00047,isoc_r_iumd_i
89,bs_bs4_06,inn_cis12_mrkt,inn_cis11_mrkt,migr_pop9ctz,lfst_lmbercita,lfst_lmbpcita,lfst_lmbercitg,lfst_lmbpcitg,lfst_lmbercoba,lfst_lmbercited
90,tps00017,enps_demo_nind,tps00014,demo_nsinrt,demo_nsinagec,demo_pjanmarsta,cens_91amsta,edat_lfse_17,demo_pjan,migr_imm8
91,enps_educ_comprate,htec_kia_emp2$dv_1869,htec_kia_emp2,lfsa_egan22d,lfsq_egan22d,trng_lfse_03,educ_enrl1tl,trng_aes_100,educ_momo_gen,educ_mofo_grd
92,ipr_da_typ,ipr_dr_tot,urt_ipr_da,urt_ipr_dfa,met_ipr_dfa,ipr_da_pop,ipr_dfa_tot,met_ipr_da,urt_ipr_dr,urt_ipr_dapop
93,sdg_15_42,med_en53,env_ac_pepsgg,env_ac_exp2,ef_pograss,env_ac_eptrf,ef_popermecs,ef_alflower,ef_lu_ofgrass,tai11
94,crim_pris_cap,hsw_aw_nnasv,hsw_aw_nnaag,hsw_aw_nnasx,hsw_aw_de1,hsw_aw_mad1,hsw_aw_fnms,crim_hist,crim_gen,crim_gen_reg
95,egi_va2,fish_ld_lv,egi_em3,rail_tf_ns20_lv,tet00068,mar_go_am_lv,mar_go_qm_lv,rail_tf_ns10_lv,ext_tic02,fats_ctrl
96,enpe_tour_occ_arnat,tin00174,tin00175,tin00171,tesem090,tour_occ_ninatdc,tour_cap_natdc,tour_occ_nin2dc,tour_cap_nuts2dc,tin00172
97,rail_tf_ns20_bg,fish_ld_bg,rail_tf_ns15_bg,rail_tf_ns10_bg,mar_go_qm_c2024,mar_go_am_bg,mar_go_qm_bg,avia_par_bg,avia_gor_bg,pipe_if_capac
98,avia_par_no,avia_gor_no,enps_avia_pa,avia_panc,rail_tf_ns20_no,ttr00016,mar_pa_qm_no,ttr00012,avia_paocc,avia_paoc
99,demo_poppcctb,tespm080,teilm011,tipslm80,teilm021,tipslm16,educ_uoe_enrt08,edat_lfse_17,tps00186,tipslm70
