question_id,table_id_rank_1,table_id_rank_2,table_id_rank_3,table_id_rank_4,table_id_rank_5,table_id_rank_6,table_id_rank_7,table_id_rank_8,table_id_rank_9,table_id_rank_10
10,pipe_go_ttkm,iww_go_atygo,avia_paoc,rail_pa_typepas,road_pa_mov,road_go_ta_vm,rail_go_typeall,rail_go_itu,rail_go_contwgt,sdg_09_50
11,tespm060,tessi012,tesem210,tessi121,tessi120,tessi123,tespn050,ilc_li06,tessi124,ilc_li06$dv_2666
12,tps00191,migr_asyappctzm,migr_asyappctza,migr_asyappctza$dv_618,migr_asyumactm,sdg_10_60,tps00193,migr_asyapp1mp,migr_asyumacta,migr_asywithm
13,tespm010,tesem210,ilc_pees03,ilc_caindform25b,ilc_pees04,ilc_pees08,ilc_pees01n,tessi125,tessi121,tipslc20
14,gov_10q_ggnfa,nasq_10_nf_tr,nasa_10_nf_tr,gov_10a_taxag,naidsa_10_nf_tr,naidsq_10_nf_tr,gov_10a_main,naio_10_cp1630,naio_10_pyp1630,bop_eu6_q
15,road_eqs_carage,road_eqs_busage,road_tf_vehage,tran_sf_roadve,demo_r_mwk_10,road_eqs_zev,road_eqs_lorroa,demo_r_mwk_20,tran_r_vehst,road_pa_mov
16,urb_llivcon,urb_clivcon,env_wat_cat,sdg_06_10,env_wat_ind,ilc_mdho02,ilc_mdho05,urb_lenv,ilc_mdho03,trng_aes_176
17,hbs_exp_t111,hbs_car_t316,lfst_hhwhchit,hbs_car_t312,lfst_hhnhwhtc$dv_1623,hbs_exp_t134,isoc_ci_in_h,hbs_car_t313,isoc_pibi_rni,ilc_mded02
18,tps00197,ilc_igtp03,tps00066,edat_lfs_9914,urt_edat_lfse4,isoc_sk_dskl_i21,isoc_sk_dskl_i,isoc_sk_cskl_i21,isoc_sk_iskl_i,tesem240
19,env_wat_pop,ilc_mdho02,tessi293,ilc_mdho05,hlth_ehis_pc1u,env_ww_con,tessi294,hlth_ehis_pc1e,sdg_06_10,hlth_ehis_pc1d
20,ef_oluecsreg,ef_lu_ovcropesu,apri_lprc,ef_lu_ovcropaa,apri_lrnt,tec00001,ef_oluaareg,apro_cpnh1,apro_cpnhr_h,lan_lcv_ovw
21,trng_nfe13,trng_nfe7,trng_nfe16,trng_nfe23,trng_nfe12,trng_nfe18,trng_nfe25,trng_nfe3,trng_nfe11,trng_nfe15
22,med_en47,enps_env_ww_con,med_en21,med_ps32,enps_ilc_sanit,enps_env_wastrt,enps_env_wat_cov,enps_env_wasgenp,med_en24,med_en23
23,rail_tf_trainmv,tran_r_avgo_nm,avia_goocc,road_go_ta_nace,avia_gooac,avia_gooc,rail_tf_traveh,avia_gor_cz,avia_gor_sk,rail_tf_ns15_sk
24,tin00196,tin00195,tour_dem_exsex,med_to13,tour_dem_exmd,tour_dem_exorg,tour_dem_exac,tour_dem_exls,tour_dem_expktw,tour_dem_exage
25,ilc_caindform25b,ilc_caindform25,ilc_pees06,ilc_pees05,ilc_pees02,ilc_pees07,ilc_li12,ilc_pees01n,ilc_li13,ilc_pees01
26,ilc_li23,ilc_pns1,tesem210,ilc_pnp1,ilc_li02,ilc_pns7,ilc_li02$dv_1964,ilc_li02$dv_548,ilc_li21,ilc_li06
27,educ_iste,educ_ipart$dv_437,educ_ipart,educ_ilev,educ_enrl1ad,educ_enrl1at,educ_ilang,educ_pers1d,educ_enrl1tl,educ_pers1t
28,tipslc20,sdg_01_20,ilc_li09,ilc_li10,mips_sa,ilc_li10b,ilc_li09b,urb_clivcon,urb_llivcon,sdg_01_20a
29,ext_st_easitc,tet00068,tet00065,ext_lt_mainez,tet00067,naio_10_cp1700,ext_lt_introeu27_2020,cult_trd_prt,sprt_trd_prt,naio_10_cp1610
30,lfst_hhinded,ilc_lvho05b,lfst_r_lfsd2hh,lfst_hhindws,lfst_hhwhnpt,tessi175,lfst_hhnhwhtc$dv_1623,lfsa_pgauws,lfst_r_lfsd2pop,lfsq_pganedm
31,mar_go_am_ee,mar_go_am_se,mar_go_am_ie,mar_go_am_tr,mar_go_am_nl,mar_go_am_it,mar_go_am_be,mar_go_am_hr,mar_go_am_es,mar_go_am_lv
32,tipsna30,bop_exms6_q,tipsex10,tipsex13,tipsex11,tipsbp60,naio_10_cp1620,env_ac_egss2,ei_etea_m,ei_eteu27_2020_m
33,tet00028,tet00001,egi_tr1,ext_lt_intertrd,nrg_ind_ioc,ext_tec08,tipsex13,ei_isin_m,ei_isbu_q,ei_bsin_m_r2
34,lfsi_jhh_a,tps00181,tesem210,tessi122,tessi123,ilc_iw02,ilc_iw02$dv_2665,isoc_pibi_rni,ilc_mddu07b,isoc_ci_in_h
35,ilc_di15,ilc_di15$dv_1986,eq_pop04,ilc_di16$dv_1987,ilc_di16,tespn020,ilc_di13,ilc_di14,ilc_di03,ilc_di13b
36,tran_r_mago_om,rail_go_total,rail_go_contnbr,avia_goocc,rail_go_grpgood,tran_r_avgo_nm,tran_r_avgo_om,road_go_na_ru3g,met_road_gonu,avia_gona
37,hlth_rs_grd2$dv_2825,hlth_rs_grd2,hlth_rs_grd,tps00167,educ_uoe_grad02,educ_uoe_grad10,ilc_hch03,hlth_ehis_am1e,hlth_ehis_am1u,educ_uoe_grad03
38,iss_18bfmmag,egi_so1,iss_18bfbck,iss_18sojobl,iss_18bfmove,fats_g1b_08,ext_tec04,ext_tec10,ext_tec03,apro_mk_strfp
39,bop_euins6_iip,tet00037,bop_fdi6_geo,bop_its6_det,bop_fdi6_flow,bop_fdi6_pos,naio_10_cp1750,bop_fdi6_inc,naidsq_10_nf_tr,iss_21gvcss
40,avia_eq_arc_agereg,avia_eq_arc_age,avia_eq_arc_typreg,avia_eq_arc_typ,avia_tf_acc,avia_paodis,avia_paocc,avia_pana,avia_paoac,avia_paoa
41,tipsnf10,irt_h_mr3_a,irt_h_cgby_a,lfsa_upgacob,lfsa_urgacob,lfsa_urgan,tipsbp10,lfsa_upgan,lfsa_ergacob,lfsa_ergan
42,teicp000,prc_hicp_inw,tec00118,tec00027,prc_hicp_mmor,prc_hicp_midx,prc_hicp_midx$dv_2583,prc_hicp_midx$dv_2582,prc_hicp_manr,prc_hicp_aind$dv_2561
43,tps00005,lfst_lmbpcoba,demo_popmdctb,lfst_lmbercoba,lfst_lmbpcobg,ilc_di16$dv_1987,ilc_di16,lfst_lmbpcobed,lfst_lmbercobg,demo_popmdctz
44,earn_ses10_13,earn_ses14_13,earn_ses10_14,earn_ses14_14,earn_ses10_47,earn_ses14_47,ilc_di03,earn_ses10_16,earn_ses14_16,ilc_li21
45,enps_ilc_secure,med_ps32,enps_ilc_sanit,enps_ef_lus_main,migr_resfam,enps_env_wat_cat,med_en61,enps_env_wasacc,migr_resbc2,naidsa_10_f_tr
46,tps00100,tps00102,cei_pc034,sdg_10_10,ten00137,dsb_sprex02,cei_pc031,cei_pc050,cei_pc040,tps00101
47,road_eqs_lorroa_h,road_eqs_lorroa,road_eqr_lrstn,med_rd2,road_eqs_roaene,med_rd3,road_eqr_tracm,road_eqs_roaene_h,med_rd5,tran_sf_roadve
48,mar_go_am_ee,mar_go_am_se,mar_go_am_ie,mar_go_am_tr,mar_go_am_nl,mar_go_am_it,mar_go_am_be,mar_go_am_hr,mar_go_am_es,mar_go_am_lv
49,ilc_mdho02,tps00181,ilc_mdho05,ilc_mdho02c,ilc_ats04,ilc_mddu04,ilc_mdho03,ilc_ats03,lfst_hhnhwhtc$dv_1623,tps00185
50,med_en47,enps_env_ww_con,med_en21,enps_env_wasacc,enps_ilc_sanit,med_en44,enps_env_wat_cov,med_ps32,med_en46,enps_demo_dens
51,tipsii50,bop_gdp6_q,tipsii40,tipsii20,tipsii30,mips_sa,tipsii10,tipsbp11,nama_10_nfa_bs,tipsbp41
52,rail_pa_speed,rail_pa_total,rail_pa_quartal,rail_tf_trainmv,rail_pa_typepas,rail_tf_passmov,rail_tf_ns10_dk,rail_eq_pa_cty,avia_tppa,mar_tp_pa
53,iww_go_aport,rail_go_contnbr,mar_go_qm_c2022,mar_go_am_ee,mar_go_am_se,mar_go_am_ie,mar_go_am_tr,mar_go_am_nl,mar_go_am_it,mar_go_am_be
54,med_ps412,enps_lfsa_ergan,enps_lfsa_argaed,tipslm60,lfst_r_lfp2actrt,tipslm15,lfsa_egana,lfsq_egana,lfsa_epgan6,med_ps413
55,enpe_sts_trtu1,enpe_sts_incopr,enpe_cpi,ext_st_eu27_2020sitc,mar_go_qm_dk,mar_go_qm_be,mar_go_qm_de,mar_go_qm_ie,mar_go_qm_nl,mar_go_qm_fi
56,iww_go_anave,iww_go_qnave,iww_if_infrastr,mar_pa_aa,mar_go_aa,iww_eq_age,sbs_na_1a_se,tran_r_net,mar_go_qm,mar_pa_qm
57,med_ps312,ilc_sbjp05,med_ps423,ilc_li43,urb_clivcon,med_ps313,ilc_peps13,urb_llivcon,ilc_mddd23,sdg_16_20
58,tps00204,tps00206,tps00199,demo_gind,urt_gind3,urt_gind3$dv_1583,met_gind3,demo_r_gind3,demo_find,tps00216
59,cei_wm010,env_wasgen,ten00138,cei_wm011,env_wasoper,env_wastrt,env_wasflow,ten00108,env_wasbat,env_wasmun
60,iss_21covt,isoc_e_cvdn2,tin00111,tin00110,namq_10_a10,nama_10_a10,iss_21covis,iss_21covb,isoc_ec_eseln2,bd_salge1_size_r
61,tai08,env_air_gge,env_air_gge$dv_447,cei_gsr011,sdg_13_10,sdg_13_21,org_cropar,tai07,sdg_02_60,env_air_emis
62,teimf250,ei_mfef_m,ert_eff_ic_m,ert_eff_ic_q,mips_sa,teiis040,tec00001,teina010,tec00118,isoc_ec_evaln2m
63,tipspc15,tipspc13,tipspc16,tipspc25,tipspc14,tipspc23,tipspc10,tipspd15,mips_sa,tipspc20
64,ten00110,cei_pc034,ten00108,env_wasgen,env_ww_genv,lfso_14hhcompcob,ten00106,cei_pc031,cei_pc040,sdg_12_51
65,educ_uoe_perp05,educ_uoe_perp04,educ_uoe_enrp07,educ_uoe_enra04,educ_uoe_perd01,educ_uoe_perp01,educ_uoe_perd05,educ_uoe_perd03,educ_uoe_perp02,educ_uoe_fina01
66,qoe_ewcs_7b2,qoe_ewcs_7a2,tesem240,tps00066,qoe_ewcs_7a1,tqoe1c2,urt_edat_lfse4,met_edat_lfse4,tps00065,lfsq_etpga
67,tespm020,ilc_li03,ilc_li01,icw_pov_11,tessi014,ilc_li06,hbs_exp_t123a,hbs_exp_t111,ilc_li51,hbs_exp_t134
68,rail_go_contnbr,mar_go_qm,urt_road_gonu,urt_road_gonl,rail_go_typeall,met_road_gonu,mar_mg_am_cwtt,road_go_ta_nace,met_road_gonl,road_tert_go
69,gbv_dv_age,gbv_ch_age,gbv_npv_age,gbv_any_age,gbv_ipv_age,gbv_st_age,gbv_shw_age,gbv_dv_ed,gbv_dv_type,gbv_dv_cob
70,rail_go_total,road_go_ia_lgtt,mar_go_am_se,mar_go_am_nl,mar_go_am_be,mar_go_am_es,mar_go_am_de,mar_go_am_dk,mar_go_am_fr,mar_go_am_pt
71,icw_sr_03,icw_sr_15,icw_sr_02,icw_sr_12,icw_sr_01,icw_sr_04,icw_sr_13,ilc_odbt10,ilc_di15,ilc_di15$dv_1986
72,naio_10_cp1700,naio_10_cp15,naio_10_pyp15,teiis040,teiis010,teiis050,teiis020,prc_fsc_idx,sts_inppd_m,teiis070
73,road_eqs_trams,road_eqr_busveh,road_eqs_busveh,rail_if_line_tr,rail_ec_emplo_a,rail_if_line_na,road_pa_mov,tran_hv_psmod,urb_ltran,tran_r_net
74,tesem240,ilc_igtp01,isoc_sk_iskl_i,isoc_sk_dskl_i21,isoc_sk_cskl_i21,trng_aes_187,ilc_lvhl14n,isoc_ci_im_i,isoc_sk_dskl_i,isoc_ci_ifp_iu
75,road_go_tq_tott,road_go_ca_d_ha,rail_go_contold,road_go_ca_d_c,iww_go_atyve,road_eqs_lorton_h,road_eqr_lsttt,tran_r_vehst,iww_go_anave,iww_go_qnave
76,urt_ipr_dfa,urt_ipr_dapop,urt_ipr_dr,urt_ipr_dfapop,ipr_dr_tot,sts_cobp_m,ipr_da_tot,urt_ipr_da,ipr_da_pop,sts_cobp_q
77,demo_fabortind,eq_mor06,tps00199,demo_minfind,tps00017,tps00204,tps00027,demo_find,eq_pop02,demo_fabort
78,med_ra5,enps_rail_pa,med_ma7,enps_rail_eq,med_ra2,med_air5,med_ra3,enps_avia_pa,enps_mar_padir,enps_rail_fr
79,orch_olives1,orch_olives2,orch_olives3,orch_apples3,orch_apples2,orch_total,tag00122,orch_oranges3,orch_grapes3,orch_grapes2
80,gbv_st_rp,gbv_awr_leg,gbv_awr_serv,gbv_any_rp,gbv_npv_rp,gbv_ch_rp,gbv_ch_perp,gbv_any_cnq,gbv_npv_cnq,gbv_st_perp
81,med_air2,med_air1,med_air4,med_air3,avia_paexac,avia_gor_de,avia_goexac,enps_avia_pa,enps_road_if,enps_avia_if
82,enps_rail_pa,med_ra5,ttr00015,rail_tf_trainmv,rail_pa_speed,enpe_road_pa,rail_tf_ns15_cz,rail_tf_ns15_tr,rail_tf_ns15_bg,rail_tf_ns15_fi
83,tps00029,eq_mor06,demo_gind,hlth_cd_aro,hlth_cd_aro$dv_2641,tran_sf_aviaaw,met_gind3,tran_r_acci,hlth_cd_mro,tran_sf_railvi
84,sdg_16_20,ilc_mddw06,ilc_mddw03,hlth_dhc130,hlth_hc_phys2,hlth_hc_dent,urb_llivcon,met_crim_gen,urb_clivcon,hlth_hc_phys
85,tps00199,tps00204,demo_gind,urt_gind3,urt_gind3$dv_1583,met_gind3,demo_r_gind3,tps00027,demo_find,demo_minfind
86,gbv_ipv_ed,gbv_dv_ed,gbv_npv_ed,gbv_any_ed,educ_uoe_grad09,sdg_04_20,gbv_ipv_du,gbv_dv_du,gbv_npv_du,gbv_ipv_frq
87,med_rd5,med_rd2,road_go_ia_ugtt,road_go_ia_lgtt,med_ra4,road_go_cta_gtt,med_air5,enps_avia_fr,med_rd6,enps_rail_eq
88,isoc_ci_ifp_fu,isoc_ci_ifp_fu$dv_281,isoc_r_iuse_i,tin00092,isoc_sk_iskl_i,tin00091,isoc_ci_ifp_iu$dv_628,isoc_ci_ifp_iu,isoc_ci_im_i,tin00028
89,urt_ipr_tagdp,isoc_ec_evaln2,lfst_lmbercita,ilc_di02,ipr_ta_gdp,isoc_ec_eseln2,lfst_lmbercoba,lfst_lmbercitg,isoc_ec_ibuy,isoc_ci_ifp_iu
90,enps_demo_nind,med_ps12,med_ps112,enps_demo_pjangr,enps_demo_pjangry,enps_lfsa_argaed,migr_pop1ctz,migr_emi3nxt,enps_lfsa_ergan,enps_lfsa_urgan
91,enps_educ_comprate,med_ps22,enps_educ_enrate,enps_edat_lfse3,enps_ilc_natln,med_ps422,enps_edat_lfse4,enps_educ_ltr,enps_lfsa_ergan,med_ps112
92,ipr_da_tot,ipr_da_pop,pat_ep_cp,ipr_da_gdp,ipr_dr_tot,ipr_dfa_tot,ipr_ta_sta,pat_ep_nic,ipr_ta_pop,migr_asydcfsta
93,apro_cpnh1,apro_cpnhr,sdg_15_42,apro_cpsh1,apro_cpshr,urb_cenv,cli_iad_loss,urb_lenv,env_wat_bal,med_en53
94,crim_gen,crim_hist,crim_plce,crim_hom_city,hsw_aw_nnasx,nama_10_a64_e,hsw_aw_inasx,nama_10_a64,aact_ali01,tran_sf_aviaca
95,namq_10_exi,nama_10_exi,egi_tr1,tet00012,tet00068,ext_lt_intratrd,tet00011,tet00037,tet00003,ext_lt_intertrd
96,enpe_tour_occ_arnat,enpe_tour_cap_nat,nrg_stk_oam,nrg_stk_oom,rail_pa_intcmng,avia_paexcc,migr_pop3ctb,yth_demo_080,migr_pop4ctb,enpe_tour_dem_tttot
97,pipe_if_capac,nrg_cb_oilm,sts_sepr_m,nrg_cb_cosm,pipe_go_ttkm,nrg_ti_coifpm,sts_setu_m,nrg_cb_oil,pipe_ec_invest,bop_fdi6_flow
98,ttr00016,avia_paocc,avia_tf_acc,avia_paexcc,avia_paoc,avia_panc,avia_paexac,avia_paoac,avia_goocc,avia_gooc
99,tps00010,eq_pop03,tipslm80,edat_lfs_9914,tespm080,tipslm16,demo_pjanind,demo_r_pjanind2,edat_lfse_17,tipslm60
