question_id,table_id_rank_1,table_id_rank_2,table_id_rank_3,table_id_rank_4,table_id_rank_5,table_id_rank_6,table_id_rank_7,table_id_rank_8,table_id_rank_9,table_id_rank_10
11,ilc_odbt08,tesem210,tessi121,tessi125,tespn100,tespm060,tespn110,tessi014,sdg_01_20,tespm020
12,tps00191,migr_asyappctza$dv_618,sdg_10_60,migr_asyapp1mp,migr_asyapp1pc,tps00193,migr_asydec1pc,tps00192,sdg_09_40,tps00194
13,tgs00107,ilc_peps11n,ilc_peps11,tgs00103,ilc_mdsd18,ilc_mddd21,tgs00104,ilc_lvhl21n,tgs00108,educ_uoe_enrt05
14,tet00037,tag00122,migr_eilpop,tag00121,tag00049,mar_mp_aa_pphd,tag00053,tag00047,tag00027,tag00093
15,road_eqs_carage,rail_eq_pa_cty,rail_eq_pa_nty,road_pa_mov,tran_hv_ms_psmod,road_eqs_carhab,rail_pa_total,road_eqs_unlweig,rail_eq_pa_csb,rail_tf_trainmv
16,tessi294,tessi293,sdg_06_10,tessi295,icw_pov_03,ilc_mdho03c,lfsi_jhh_a,ilc_mdho02c,tipslm60,tessi292
17,icw_pov_03,icw_car_02,icw_car_01,enpe_isoc_ci_in_h,icw_car_04,isoc_ci_in_h$dv_512,isoc_ci_cm_h$dv_507,tin00134,lfsi_jhh_a,tgs00047
18,tps00197,tesem240,tps00066,tps00065,ilc_igtp03,tesem030,yth_educ_020,tps00186,sdg_04_20,ilc_sbjp02
19,tessi293,tessi294,sdg_06_10,env_wat_pop,ilc_mdho02c,tessi295,tin00186,tipslm90,tipslm60,sdg_08_20
20,tec00001,tag00103,tps00099,urt_10r_3gdp$dv_1584,tin00196,tipser12,env_ac_rp,tec00010,tet00011,tipsna20
21,trng_nfe13,trng_nfe16,trng_nfe7,trng_nfe18,trng_nfe15,trng_nfe14,tipsna70,trng_nfe5,tipslm20,trng_any4
22,med_en47,enps_env_ww_con,med_en21,enps_env_wastrt,enps_ilc_sanit,med_en24,enps_env_wat_cov,enps_env_wasgenp,med_en23,enps_env_wasgenm
23,rail_tf_trainmv,rail_tf_passmov,ttr00006,sdg_09_60,rail_pa_speed,tran_hv_frmod,tran_hv_ms_frmod,rail_if_line_sp,rail_ec_ent,rail_tf_ns15_sk
24,tin00196,tin00195,med_to13,tps00099,sdg_16_30,tag00066,nama_10_fte,med_ec9,tps00173,prc_rem_avg
25,tepsr_lm411,tespm040,ilc_li70,sdg_01_10,tepsr_lm412,tepsr_spi110,tipslc20,tesem210,ilc_pecs01,tepsr_spi120
26,tesem210,ilc_li02$dv_548,tessi010,tepsr_spi110,ilc_li21$dv_2663,ilc_li22$dv_2664,sdg_10_30,ilc_pns5,sdg_01_20,ilc_li70
27,educ_iste,educ_ipart$dv_437,trng_nfe18,ilc_iw04,teicp100,educ_uoe_enra10,educ_fiaid,trng_any5,trng_nfe14,trng_nfe13
28,tipslc20,sdg_01_20,tesem210,tessi010,tepsr_spi110,sdg_01_20a,ilc_pns5,sdg_10_30,sdg_11_11,sdg_16_20
29,tet00065,tet00066,teiet210,tet00012,tet00011,tet00038,tet00013,tet00002,teiet010,tet00071
30,lfsi_jhh_a,tessi178,tessi177,tessi176,tessi175,icw_pov_03,tin00134,isoc_ci_in_h$dv_512,icw_car_02,icw_car_04
31,mar_qg_qm_cwh,mar_mg_am_cwt,mar_mg_aa_cwh,mar_sg_am_cwd,tag00083,ttr00009,rail_go_total,tran_im_umar,mar_mg_am_cvh,tec00110
32,tipsna30,tipsex13,tipsex10,tipsex11,bop_its_str,tipser10,tipsex20,tipslm20,tipslm10,sdg_12_61
33,tet00028,tet00001,egi_tr1,tipsex13,tec00027,tet00002,tipser13,prc_colc_nat,tet00012,tet00011
34,lfsi_jhh_a,tps00181,tesem210,enpe_isoc_ci_in_h,tespm060,ilc_iw02$dv_2665,tgs00047,isoc_ci_in_h$dv_512,tin00134,tessi121
35,tespn020,tespn060,tespn090,ilc_pns5,ilc_pnp2,ilc_pnp2$dv_1988,sdg_10_30,tespn250,tessi030,tespn270
36,rail_go_total,rail_go_consgmt,rail_go_quartal,avia_tpgo,iww_tf_vetf,rail_tf_trainmv,rail_pa_total,tran_im_mospt,tran_im_uroad,road_tert_go
37,hlth_rs_grd2$dv_2825,hlth_rs_prs2$dv_2824,tps00167,ilc_hch15,tps00048,hlth_hc_phys,educ_uoe_grad06,tps00053,educ_uoe_grad07,educ_uoe_enrt08
38,iss_18bfmmag,egi_so1,iss_18bfbck,iss_18bfmove,tec00106,egi_em1,egi_em2,egi_va1,tec00105,bd_size$dv_1502
39,tet00037,migr_eilpop,tag00049,tag00027,tag00093,tag00053,tag00121,tag00122,tag00051,tag00047
40,avia_eq_arc_agereg,avia_eq_arc_age,tesem080,tesem090,tran_hv_ms_psmod,yth_educ_030,avia_ec_enterp,avia_if_arp,sdg_05_40,avia_tppa
41,irt_h_mr3_a,irt_h_mr3_q,tipsbp10,irt_h_cgby_m,irt_h_cgby_q,tipslm10,tipspd16,tipspd15,tipspc16,tipspc15
42,teicp120,tec00027,teicp280,teicp000,tec00118,teicp240,teicp220,teicp210,teicp200,teicp230
43,demo_popmdctb,tps00005,tessi301,ilc_li34$dv_1982,ilc_li34,ilc_li33$dv_1983,ilc_li33,eq_pop04,tespn020,tespn060
44,earn_gr_gpgr2ag,tessi030,tessi020,ilc_li21$dv_2663,ilc_pns5,tespn090,tespn270,sdg_10_30,ilc_li11$dv_2662,tessi022
45,med_ps32,enps_ilc_secure,enps_ilc_sanit,med_ps311,enps_env_wasacc,med_ps313,enps_env_wat_cat,enps_ef_lus_main,med_en21,enps_demo_dens
46,tps00101,tps00102,tps00099,tps00098,tps00105,tec00023,spr_net_ben$dv_1622,tps00100,tps00108,sdg_16_30
47,med_rd3,med_rd2,road_eqr_tracm,road_eqs_roaene_h,med_rd5,enps_road_eqs_car,road_eqr_bum,road_eqs_busmot_h,med_rd4,med_ra2
48,mar_mg_am_cwt,mar_mg_aa_cwh,mar_qg_qm_cwh,mar_mg_aa_pwhd,mar_qg_qm_ewhd,mar_qg_qm_ewhk,mar_mg_am_cvh,mar_qg_qm_ewht,mar_mp_am_cft,rail_go_total
49,ilc_mdho02c,ilc_mdho03c,tepsr_spi110,tepsr_spi130,tepsr_spi120,tps00181,tessi293,sdg_06_10,ilc_lvps20,tessi191
50,enps_env_ww_con,med_en47,med_en21,enps_env_wasacc,med_en44,enps_ilc_sanit,med_en46,enps_env_wat_cov,enps_env_wastrt,med_en23
51,tipsii50,tipsii40,tipsii10,tipsii20,tipsii30,sdg_08_11,tipsbp100,tipsbp90,tipspd30,tipspd13
52,rail_tf_trainmv,rail_pa_speed,rail_tf_passmov,rail_pa_total,sdg_09_60,rail_if_line_sp,rail_tf_ns10_dk,rail_tf_hauseat,rail_eq_pa_cty,avia_tppa
53,mar_mg_am_pvh,mar_mg_am_cvh,mar_sg_am_cv,mar_qg_qm_ewhk,mar_qg_qm_pwhc,mar_mp_aa_pphd,mar_qg_qm_pwh,mar_mg_aa_pwhd,enps_mar_frdir,iww_tf_vetf
54,med_ps412,enps_lfsa_ergan,enps_lfsa_argaed,tipslm60,tipslm15,enpe_lfsa_argaed,enpe_lfsa_ergan,med_ps423,tesem010,tipslm70
55,enpe_sts_trtu1,enpe_cpi,enpe_sts_incopr,enpe_sts_inppd,enpe_nama_10_gdp,enpe_nama_10_gdp_ea,tps00216,enpe_mar_go,enpe_ext_bal,tps00206
56,iww_if_infrastr,iww_if_hordim,sdg_09_50,rail_pa_nbpass,rail_pa_nbcar,rail_ec_ent,mar_mp_aa_cph,iww_eq_age_loa,road_eqr_lsttt,mar_mg_aa_cwh
57,ilc_sbjp05,med_ps313,med_ps312,ilc_sbjp04,ilc_sbjp02,ilc_li48,sdg_11_11,sdg_16_20,ilc_mdho06d,ilc_mdsd08
58,tps00204,tps00206,tps00216,tps00019,tps00199,tps00029,tps00027,tps00017,eq_pop04,hlth_cd_aperrto
59,cei_wm010,ten00138,cei_wm011,cei_pc034,cei_pc032,cei_pc031,sdg_11_60,cei_pc040,ten00110,ten00063
60,tin00110,iss_21covt,tin00111,teiis150,teiis190,teiis170,teiis180,teiis160,teiis200,bd_size$dv_1502
61,tai08,tai07,cei_gsr011,sdg_17_50,sdg_02_60,sdg_02_40,sdg_02_20,ten00141,sdg_02_30,tai04
62,teimf250,teiis040,teiis050,teiis030,teiis060,prc_rem_cs,tec00001,teina010,prc_rem_avg,teiis070
63,tipspc15,tipspc13,tipspc16,tipspd30,tipspc14,tipspd15,tipspc25,tipspd13,tipspc23,tipspd16
64,ten00110,cei_pc031,cei_pc040,cei_pc050,icw_pov_03,cei_pc034,icw_car_02,tipsna51,icw_car_01,icw_car_04
65,educ_uoe_perp05,educ_uoe_perd05,educ_uoe_fina01,educ_uoe_perd04,educ_uoe_lang03,educ_uoe_enra07,educ_uoe_fini06,earn_ses_pub1i,tps00197,ilc_sbjp02
66,qoe_ewcs_7b2,qoe_ewcs_7a2,tesem240,qoe_ewcs_1c3,qoe_ewcs_7b5,qoe_ewcs_7a1,tps00065,tps00066,qoe_ewcs_7a3,qoe_ewcs_4a5
67,tespm020,tessi014,tessi121,ilc_li02$dv_548,ilc_li12,tespm060,tessi126,tespn120,tessi010,tessi125
68,road_tert_go,mar_tp_go,avia_tpgo,mar_tp_pa,mar_mg_am_cwt,mar_tp_sss,mar_mg_aa_cwh,tran_hv_frtra,mar_qg_qm_cwh,rail_go_total
69,gbv_dv_age,gbv_ch_perp,gbv_dv_type,gbv_any_age,gbv_dv_cob,gbv_dv_ed,gbv_any_rp,gbv_dv_lim,gbv_any_frq,gbv_dv_du
70,rail_go_total,tran_hv_frtra,tran_im_uroad,ttr00005,tran_im_uiww,tran_im_urail,tran_hv_pstra,ttr00001,ttr00011,ttr00006
71,icw_sr_03,icw_sr_15,icw_sr_02,icw_sr_12,icw_sr_13,icw_sr_10,icw_sr_09,icw_sr_16,tepsr_wc310,tec00113
72,teiis010,teiis020,teiis040,teiis050,teiis070,teiis060,teiis030,tag00057,sdg_02_30,tec00001
73,road_eqs_trams,road_eqr_busveh,road_eqs_busveh,road_eqr_bussea,road_pa_mov,rail_eq_pa_cty,rail_if_tracks,rail_tf_hautkmo,rail_eq_pa_nty,road_eqs_bussea
74,tesem240,sdg_04_60,enps_edat_lfse4,trng_aes_187,enpe_isoc_ci_in_h,enpe_isoc_ci_ifp_fu,ilc_li70,icw_car_01,yth_educ_030,med_ps24
75,road_go_ca_d_ha,road_go_ca_d_c,road_eqr_lsttt,iww_eq_age_loa,road_eqr_trailn,rail_pa_nbpass,rail_pa_nbcar,road_pa_mov,tran_hv_pstra,road_eqs_trailn
76,ipr_dfa_tot,urt_ipr_dr,ipr_dr_tot,urt_ipr_dfa,ipr_da_tot,urt_ipr_da,urt_ipr_dfapop,urt_ipr_dapop,ipr_da_pop,ipr_da_gdp
77,demo_fabortind,tps00199,tps00027,tps00204,tps00206,enpe_lfsa_urgan,tps00216,enpe_lfsa_urgan2,enpe_lfsa_ergan,enpe_lfsa_argaed
78,enps_rail_pa,med_ra5,med_ra2,med_ra3,med_ma7,enps_rail_eq,med_air5,enps_rail_fr,enps_avia_pa,enps_mar_padir
79,orch_olives2,orch_olives3,orch_olives1,orch_total,orch_grapes3,tag00122,for_area,tag00103,sdg_02_40,tai04
80,gbv_awr_leg,gbv_awr_serv,gbv_st_rp,gbv_ipv_comm,gbv_shw_comm,gbv_ch_perp,gbv_any_rp,gbv_npv_rp,gbv_npv_type,gbv_st_perp
81,med_air2,med_air1,enps_road_if,enps_rail_if,med_ra1,med_rd1,enps_avia_if,med_air3,med_air4,enps_reg_area3
82,rail_tf_ns15_dk,rail_tf_ns15_ee,rail_tf_ns15_cz,rail_tf_ns15_lt,rail_tf_ns15_hr,rail_tf_ns15_fi,rail_tf_ns15_ro,rail_tf_ns15_bg,rail_tf_ns15_lv,rail_tf_ns15_pt
83,tps00029,eq_mor06,hlth_cd_aperrto,sdg_08_60,tps00027,sdg_03_42,tps00125,tps00152,demo_magec$dv_1942,bd_size$dv_1502
84,sdg_16_20,tgs00103,tessi295,tipslm60,tipslm80,tgs00107,tessi294,ilc_mdsd09,met_ipr_dfapop,tin00186
85,tps00199,tps00204,tps00206,tps00019,tps00027,sdg_08_30,tesem010,tesem120,tipslm100,eq_fer05
86,gbv_ipv_ed,gbv_dv_ed,gbv_npv_ed,gbv_any_ed,sdg_04_20,educ_uoe_grad09,yth_educ_020,tps00217,gbv_dv_du,educ_uoe_enrt08
87,med_rd5,med_rd2,enps_road_eqs_car,med_rd3,med_ra4,enps_rail_eq,med_ra3,med_ra2,med_rd6,enps_road_go
88,tin00092,tin00091,tin00028,tin00134,isoc_ci_in_h$dv_512,tin00096,isoc_ci_ac_i$dv_1043,tin00093,isoc_ci_ac_i$dv_1122,tgs00047
89,bs_bs4_06,sdg_09_40,ipr_ta_tot,ilc_lvph01,ipr_ta_pop,ipr_ta_typ,ipr_ta_ntr,ipr_ta_gdp,tipsex10,hbs_exp_t111
90,med_ps12,enps_demo_nind,enps_demo_mlexpec,enps_demo_under5,enps_demo_pjangry,med_ps112,enps_demo_infant,enps_lfsa_ergan,enps_lfsa_argaed,enps_educ_comprate
91,enps_educ_comprate,med_ps22,med_ps422,enps_educ_enrate,med_ps24,med_ps23,enps_educ_ltr,enps_edat_lfse3,enps_educ_parity,enps_lfsa_ergan
92,ipr_da_tot,ipr_da_pop,ipr_da_gdp,ipr_dr_tot,ipr_dfa_tot,ipr_ta_pop,ipr_ta_ntr,ipr_ta_tot,ipr_ta_typ,ipr_ta_gdp
93,sdg_15_42,med_en53,sdg_14_60,env_bio5,med_en41,org_cropar_h2,env_wat_pop,sdg_17_50,sdg_02_40,sdg_06_30
94,crim_hist,crim_hom_city,crim_plce,crim_pris_pop,hlth_hc_phys,road_eqs_carhab,hlth_hc_phys2,road_pa_mov,rail_tf_hautkmo,iww_ec_employ
95,tet00037,tet00012,tet00011,tet00003,egi_tr1,tipsex13,egi_va2,egi_va1,tec00110,egi_tr3
96,enpe_tour_occ_arnat,enpe_tour_cap_nat,tps00001,enpe_tour_dem_tttot,enpe_sts_trtu,enpe_road_pa,enpe_edat_lfse_14,enpe_educ_uoe_enra02,tps00028,tps00198
97,pipe_if_capac,teibs070,pipe_if_lenght,pipe_ec_invest,sdg_07_10,iww_eq_age_loa,iww_if_infrastr,iww_eq_power_lo,road_eqs_trail,nrg_bal_s$dv_650
98,ttr00016,teicp070,tps00189,mar_qg_qm_cwh,rail_go_quartal,tec00112,prc_colc_ext,migr_asyresa$dv_629,tps00195,teiis200
99,eq_pop03,tipslm80,tespm080,tps00028,tipslm16,tipslm60,educ_uoe_enra05$dv_441,tipslm90,educ_uoe_enrt08,tipslm15
